,TotalNeeded
532,4
533,4
534,4
535,4
536,4
537,4
538,4
539,4
540,4
541,4
542,4
543,3
544,3
545,3
546,3
547,3
548,2
549,2
550,1
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,0
559,0
560,0
561,0
562,0
563,0
564,0
565,0
566,0
567,0
568,0
569,7
570,7
571,7
572,7
573,7
574,7
575,7
576,7
577,7
578,7
579,6
580,6
581,6
582,6
583,6
584,6
585,6
586,6
587,6
588,6
589,6
590,6
591,6
592,6
593,6
594,6
595,6
596,5
597,5
598,5
599,5
600,5
601,5
602,5
603,5
604,5
605,5
606,14
607,13
608,13
609,13
610,13
611,13
612,13
613,13
614,13
615,13
616,13
617,13
618,13
619,13
620,13
621,13
622,12
623,12
624,12
625,12
626,12
627,12
628,12
629,12
630,12
631,12
632,11
633,11
634,11
635,11
636,11
637,11
638,11
639,11
640,10
641,10
642,10
643,10
644,10
645,10
646,10
647,13
648,13
649,13
650,15
651,15
652,14
653,14
654,14
655,14
656,14
657,13
658,13
659,12
660,11
661,10
662,10
663,10
664,10
665,10
666,10
667,9
668,9
669,9
670,18
671,18
672,18
673,17
674,17
675,17
676,17
677,17
678,17
679,17
680,17
681,16
682,16
683,16
684,16
685,16
686,16
687,16
688,16
689,16
690,16
691,16
692,15
693,15
694,14
695,13
696,12
697,11
698,11
699,11
700,11
701,11
702,11
703,11
704,11
705,10
706,10
707,10
708,10
709,10
710,10
711,10
712,10
713,10
714,10
715,10
716,10
717,10
718,10
719,9
720,9
721,9
722,9
723,9
724,9
725,9
726,9
727,9
728,9
729,9
730,9
731,9
732,9
733,9
734,9
735,9
736,9
737,9
738,9
739,9
740,8
741,8
742,8
743,8
744,8
745,8
746,8
747,8
748,8
749,8
750,8
751,7
752,7
753,7
754,7
755,7
756,7
757,7
758,7
759,7
760,7
761,7
762,7
763,7
764,7
765,6
766,6
767,6
768,6
769,6
770,6
771,6
772,6
773,6
774,6
775,6
776,6
777,6
778,6
779,6
780,6
781,6
782,6
783,6
784,6
785,6
786,6
787,6
788,6
789,6
790,6
791,6
792,6
793,6
794,6
795,6
796,6
797,6
798,6
799,6
800,6
801,6
802,6
803,5
804,5
805,5
806,5
807,5
808,5
809,5
810,5
811,5
812,4
813,4
814,4
815,4
816,4
817,4
818,4
819,4
820,4
821,4
822,4
823,4
824,3
825,3
826,3
827,3
828,3
829,3
830,3
831,3
832,3
833,3
834,7
835,6
836,6
837,6
838,6
839,6
840,5
841,5
842,5
843,5
844,5
845,5
846,5
847,5
848,5
849,5
850,4
851,4
852,4
853,4
854,9
855,9
856,8
857,8
858,8
859,8
860,8
861,8
862,7
863,7
864,7
865,7
866,7
867,7
868,7
869,7
870,6
871,6
872,6
873,6
874,6
875,6
876,6
877,5
878,5
879,5
880,5
881,5
882,5
883,4
884,4
885,4
886,4
887,4
888,4
889,4
890,4
891,4
892,4
893,3
894,3
895,3
896,3
897,3
898,3
899,3
900,3
901,3
902,3
903,3
904,3
905,3
906,3
907,3
908,2
909,2
910,2
911,2
912,2
913,1
914,1
915,1
916,1
917,1
918,1
919,1
920,1
921,1
922,0
923,0
924,0
925,0
926,0
927,0
928,0
929,0
930,0
931,0
932,0
933,0
934,0
935,0
936,0
937,0
938,0
939,0
940,0
941,0
942,0
943,0
944,0
945,0
946,0
947,7
948,7
949,7
950,7
951,7
952,7
953,7
954,7
955,6
956,6
957,6
958,6
959,6
960,6
961,6
962,6
963,6
964,6
965,6
966,6
967,6
968,6
969,6
970,6
971,6
972,6
973,6
974,6
975,6
976,5
977,5
978,5
979,5
980,5
981,5
982,5
983,5
984,5
985,5
986,5
987,4
988,4
989,4
990,4
991,4
992,4
993,4
994,4
995,4
996,4
997,4
998,4
999,4
1000,4
1001,4
1002,4
1003,13
1004,13
1005,13
1006,13
1007,13
1008,13
1009,13
1010,13
1011,13
1012,13
1013,13
1014,13
1015,13
1016,13
1017,16
1018,16
1019,16
1020,16
1021,16
1022,16
1023,15
1024,15
1025,15
1026,15
1027,15
1028,19
1029,19
1030,19
1031,19
1032,17
1033,17
1034,17
1035,17
1036,17
1037,16
1038,16
1039,16
1040,22
1041,21
1042,20
1043,20
1044,20
1045,20
1046,19
1047,19
1048,19
1049,19
1050,19
1051,19
1052,18
1053,18
1054,18
1055,18
1056,17
1057,17
1058,17
1059,17
1060,17
1061,17
1062,17
1063,17
1064,16
1065,15
1066,15
1067,15
1068,15
1069,15
1070,15
1071,15
1072,15
1073,15
1074,15
1075,14
1076,14
1077,13
1078,13
1079,13
1080,12
1081,12
1082,12
1083,11
1084,11
1085,10
1086,10
1087,10
1088,10
1089,10
1090,10
1091,10
1092,10
1093,10
1094,9
1095,8
1096,7
1097,7
1098,7
1099,6
1100,6
1101,5
1102,5
1103,5
1104,5
1105,5
1106,5
1107,5
1108,5
1109,5
1110,5
1111,5
1112,5
1113,4
1114,4
1115,4
1116,4
1117,4
1118,4
1119,4
1120,4
1121,4
1122,4
1123,4
1124,4
1125,4
1126,6
1127,6
1128,6
1129,6
1130,6
1131,6
1132,6
1133,6
1134,6
1135,6
1136,5
1137,5
1138,5
1139,5
1140,5
1141,4
1142,4
1143,4
1144,4
1145,4
1146,4
1147,4
1148,4
1149,4
1150,4
1151,4
1152,3
1153,3
1154,3
1155,3
1156,3
1157,3
1158,3
1159,3
1160,3
1161,5
1162,5
1163,5
1164,4
1165,4
1166,4
1167,4
1168,4
1169,4
1170,4
1171,3
1172,3
1173,3
1174,3
1175,3
1176,3
1177,3
1178,3
1179,3
1180,3
1181,3
1182,3
1183,2
1184,2
1185,2
1186,2
1187,2
1188,2
1189,2
1190,2
1191,2
1192,2
1193,2
1194,2
1195,2
1196,2
1197,2
1198,2
1199,2
1200,1
1201,5
1202,5
1203,5
1204,5
1205,5
1206,4
1207,4
1208,4
1209,4
1210,4
1211,4
1212,4
1213,4
1214,4
1215,4
1216,4
1217,4
1218,4
1219,4
1220,4
1221,3
1222,3
1223,3
1224,3
1225,3
1226,3
1227,3
1228,3
1229,3
1230,3
1231,3
1232,3
1233,3
1234,3
1235,3
1236,3
1237,3
1238,3
1239,3
1240,3
1241,3
1242,3
1243,3
1244,3
1245,3
1246,3
1247,3
1248,3
1249,3
1250,3
1251,3
1252,3
1253,3
1254,3
1255,3
1256,3
1257,10
1258,10
1259,10
1260,10
1261,10
1262,10
1263,10
1264,10
1265,10
1266,10
1267,10
1268,10
1269,9
1270,9
1271,9
1272,9
1273,9
1274,9
1275,9
1276,9
1277,9
1278,9
1279,9
1280,9
1281,9
1282,9
1283,9
1284,9
1285,9
1286,9
1287,9
1288,8
1289,8
1290,13
1291,13
1292,12
1293,12
1294,12
1295,12
1296,12
1297,12
1298,12
1299,12
1300,12
1301,18
1302,18
1303,16
1304,16
1305,16
1306,15
1307,15
1308,15
1309,15
1310,15
1311,15
1312,15
1313,15
1314,14
1315,13
1316,13
1317,13
1318,13
1319,12
1320,12
1321,12
1322,11
1323,11
1324,11
1325,11
1326,10
1327,9
1328,9
1329,9
1330,9
1331,9
1332,9
1333,9
1334,9
1335,8
1336,8
1337,8
1338,13
1339,13
1340,12
1341,12
1342,11
1343,11
1344,11
1345,10
1346,10
1347,10
1348,10
1349,9
1350,9
1351,8
1352,8
1353,8
1354,8
1355,7
1356,7
1357,7
1358,7
1359,7
1360,16
1361,15
1362,15
1363,14
1364,13
1365,13
1366,13
1367,13
1368,13
1369,15
1370,15
1371,15
1372,15
1373,15
1374,15
1375,15
1376,14
1377,14
1378,14
1379,13
1380,13
1381,13
1382,13
1383,12
1384,12
1385,12
1386,12
1387,10
1388,10
1389,10
1390,17
1391,17
1392,17
1393,17
1394,17
1395,17
1396,17
1397,16
1398,15
1399,14
1400,14
1401,14
1402,14
1403,14
1404,20
1405,20
1406,20
1407,19
1408,19
1409,18
1410,17
1411,17
1412,17
1413,17
1414,17
1415,17
1416,17
1417,16
1418,16
1419,14
1420,14
1421,13
1422,13
1423,13
1424,13
1425,12
1426,12
1427,12
1428,12
1429,11
1430,11
1431,11
1432,11
1433,11
1434,11
1435,10
1436,10
1437,10
1438,10
1439,10
1440,8
1441,8
1442,8
1443,8
1444,8
1445,8
1446,8
1447,8
1448,8
1449,8
1450,7
1451,7
1452,7
1453,7
1454,7
1455,7
1456,7
1457,6
1458,6
1459,6
1460,6
1461,6
1462,5
1463,5
1464,5
1465,5
1466,5
1467,4
1468,4
1469,4
1470,4
1471,3
1472,3
1473,3
1474,3
1475,3
1476,3
1477,3
1478,3
1479,3
1480,3
1481,2
1482,2
1483,2
1484,2
1485,2
1486,2
1487,2
1488,2
1489,2
1490,2
1491,2
1492,2
1493,2
1494,2
1495,2
1496,2
1497,2
1498,2
1499,2
1500,2
1501,2
1502,2
1503,2
1504,2
1505,2
1506,2
1507,2
1508,2
1509,2
1510,2
1511,2
1512,2
1513,2
1514,2
1515,9
1516,9
1517,9
1518,9
1519,9
1520,9
1521,9
1522,9
1523,9
1524,9
1525,9
1526,9
1527,9
1528,8
1529,8
1530,8
1531,8
1532,8
1533,8
1534,8
1535,8
1536,8
1537,8
1538,8
1539,8
1540,8
1541,8
1542,8
1543,8
1544,8
1545,8
1546,8
1547,7
1548,7
1549,7
1550,7
1551,7
1552,7
1553,7
1554,7
1555,7
1556,10
1557,10
1558,10
1559,10
1560,10
1561,10
1562,9
1563,9
1564,9
1565,9
1566,9
1567,8
1568,8
1569,8
1570,6
1571,6
1572,6
1573,6
1574,6
1575,4
1576,4
1577,4
1578,4
1579,4
1580,4
1581,4
1582,13
1583,13
1584,13
1585,13
1586,13
1587,13
1588,13
1589,13
1590,13
1591,13
1592,13
1593,13
1594,13
1595,13
1596,13
1597,13
1598,13
1599,12
1600,12
1601,11
1602,11
1603,10
1604,10
1605,10
1606,10
1607,10
1608,10
1609,10
1610,10
1611,10
1612,10
1613,9
1614,9
1615,9
1616,9
1617,9
1618,9
1619,9
1620,9
1621,9
1622,9
1623,9
1624,9
1625,9
1626,9
1627,9
1628,9
1629,7
1630,7
1631,7
1632,7
1633,7
1634,7
1635,7
1636,7
1637,7
1638,7
1639,7
1640,7
1641,7
1642,7
1643,7
1644,7
1645,7
1646,7
1647,7
1648,7
1649,7
1650,7
1651,7
1652,7
1653,7
1654,7
1655,7
1656,7
1657,7
1658,7
1659,7
1660,7
1661,7
1662,7
1663,7
1664,7
1665,7
1666,7
1667,7
1668,6
1669,6
1670,6
1671,6
1672,6
1673,6
1674,6
1675,6
1676,5
1677,5
1678,5
1679,5
1680,5
1681,5
1682,4
1683,4
1684,4
1685,4
1686,13
1687,13
1688,13
1689,13
1690,13
1691,12
1692,12
1693,11
1694,11
1695,11
1696,11
1697,11
1698,11
1699,10
1700,10
1701,10
1702,10
1703,10
1704,10
1705,10
1706,10
1707,10
1708,9
1709,9
1710,9
1711,9
1712,8
1713,8
1714,8
1715,8
1716,6
1717,6
1718,6
1719,6
1720,6
1721,6
1722,6
1723,5
1724,10
1725,10
1726,10
1727,10
1728,9
1729,9
1730,9
1731,9
1732,9
1733,21
1734,21
1735,21
1736,21
1737,21
1738,26
1739,25
1740,25
1741,25
1742,32
1743,32
1744,32
1745,32
1746,32
1747,32
1748,32
1749,33
1750,32
1751,31
1752,31
1753,31
1754,29
1755,29
1756,29
1757,28
1758,28
1759,28
1760,27
1761,26
1762,26
1763,25
1764,25
1765,25
1766,25
1767,25
1768,25
1769,25
1770,25
1771,31
1772,31
1773,31
1774,31
1775,31
1776,31
1777,30
1778,30
1779,30
1780,30
1781,29
1782,29
1783,29
1784,33
1785,33
1786,33
1787,33
1788,32
1789,32
1790,30
1791,29
1792,29
1793,28
1794,28
1795,27
1796,27
1797,27
1798,25
1799,25
1800,23
1801,23
1802,31
1803,31
1804,29
1805,28
1806,27
1807,27
1808,26
1809,25
1810,25
1811,24
1812,28
1813,27
1814,27
1815,27
1816,27
1817,27
1818,26
1819,26
1820,26
1821,26
1822,26
1823,26
1824,26
1825,26
1826,26
1827,26
1828,25
1829,25
1830,25
1831,24
1832,24
1833,22
1834,21
1835,20
1836,20
1837,19
1838,19
1839,19
1840,18
1841,18
1842,18
1843,18
1844,18
1845,17
1846,17
1847,17
1848,17
1849,17
1850,16
1851,15
1852,15
1853,15
1854,15
1855,15
1856,15
1857,15
1858,15
1859,15
1860,14
1861,13
1862,12
1863,11
1864,11
1865,11
1866,11
1867,11
1868,10
1869,9
1870,8
1871,7
1872,7
1873,7
1874,7
1875,6
1876,6
1877,4
1878,4
1879,4
1880,4
1881,4
1882,4
1883,4
1884,4
1885,3
1886,3
1887,3
1888,3
1889,3
1890,3
1891,9
1892,9
1893,9
1894,8
1895,8
1896,7
1897,7
1898,13
1899,13
1900,13
1901,13
1902,13
1903,13
1904,13
1905,13
1906,13
1907,13
1908,13
1909,13
1910,13
1911,13
1912,13
1913,13
1914,13
1915,12
1916,12
1917,12
1918,12
1919,12
1920,12
1921,12
1922,11
1923,11
1924,11
1925,11
1926,10
1927,10
1928,15
1929,15
1930,14
1931,14
1932,14
1933,13
1934,13
1935,13
1936,13
1937,12
1938,12
1939,12
1940,12
1941,11
1942,11
1943,15
1944,15
1945,14
1946,14
1947,14
1948,13
1949,12
1950,12
1951,12
1952,12
1953,11
1954,11
1955,11
1956,11
1957,10
1958,15
1959,15
1960,15
1961,15
1962,15
1963,15
1964,15
1965,15
1966,15
1967,15
1968,15
1969,15
1970,15
1971,15
1972,15
1973,15
1974,15
1975,15
1976,15
1977,15
1978,15
1979,13
1980,13
1981,13
1982,13
1983,13
1984,22
1985,22
1986,22
1987,21
1988,20
1989,20
1990,18
1991,27
1992,27
1993,27
1994,26
1995,26
1996,26
1997,24
1998,23
1999,23
2000,23
2001,23
2002,23
2003,23
2004,21
2005,21
2006,20
2007,20
2008,19
2009,19
2010,19
2011,19
2012,27
2013,26
2014,26
2015,26
2016,25
2017,25
2018,25
2019,25
2020,24
2021,24
2022,24
2023,23
2024,23
2025,28
2026,28
2027,28
2028,27
2029,26
2030,26
2031,25
2032,25
2033,25
2034,25
2035,25
2036,25
2037,24
2038,24
2039,23
2040,23
2041,23
2042,23
2043,23
2044,23
2045,23
2046,30
2047,30
2048,30
2049,30
2050,30
2051,30
2052,30
2053,30
2054,30
2055,29
2056,29
2057,28
2058,28
2059,27
2060,27
2061,27
2062,26
2063,26
2064,25
2065,25
2066,24
2067,24
2068,24
2069,24
2070,23
2071,22
2072,22
2073,21
2074,20
2075,19
2076,19
2077,17
2078,19
2079,18
2080,18
2081,18
2082,18
2083,18
2084,18
2085,17
2086,17
2087,17
2088,17
2089,17
2090,16
2091,16
2092,15
2093,15
2094,15
2095,15
2096,15
2097,15
2098,14
2099,14
2100,14
2101,13
2102,13
2103,13
2104,13
2105,11
2106,11
2107,11
2108,11
2109,11
2110,10
2111,10
2112,12
2113,12
2114,12
2115,12
2116,12
2117,13
2118,13
2119,13
2120,13
2121,12
2122,12
2123,16
2124,15
2125,15
2126,15
2127,15
2128,21
2129,20
2130,20
2131,20
2132,19
2133,19
2134,18
2135,17
2136,23
2137,23
2138,22
2139,22
2140,22
2141,22
2142,21
2143,21
2144,21
2145,27
2146,27
2147,27
2148,26
2149,25
2150,25
2151,25
2152,24
2153,23
2154,23
2155,23
2156,23
2157,23
2158,23
2159,23
2160,22
2161,21
2162,21
2163,21
2164,21
2165,28
2166,28
2167,37
2168,36
2169,35
2170,35
2171,35
2172,34
2173,33
2174,33
2175,33
2176,33
2177,31
2178,30
2179,29
2180,28
2181,27
2182,27
2183,27
2184,27
2185,27
2186,27
2187,27
2188,27
2189,27
2190,27
2191,26
2192,25
2193,25
2194,25
2195,24
2196,23
2197,23
2198,23
2199,22
2200,22
2201,21
2202,25
2203,25
2204,25
2205,24
2206,23
2207,22
2208,22
2209,22
2210,22
2211,22
2212,21
2213,21
2214,21
2215,21
2216,21
2217,20
2218,20
2219,20
2220,19
2221,19
2222,19
2223,19
2224,19
2225,18
2226,18
2227,18
2228,18
2229,25
2230,25
2231,25
2232,25
2233,24
2234,24
2235,24
2236,24
2237,23
2238,23
2239,29
2240,29
2241,28
2242,28
2243,28
2244,27
2245,27
2246,26
2247,26
2248,26
2249,25
2250,25
2251,24
2252,24
2253,24
2254,23
2255,23
2256,23
2257,23
2258,22
2259,21
2260,21
2261,21
2262,21
2263,21
2264,21
2265,20
2266,20
2267,20
2268,19
2269,19
2270,19
2271,18
2272,18
2273,18
2274,17
2275,17
2276,17
2277,17
2278,17
2279,17
2280,17
2281,17
2282,16
2283,16
2284,16
2285,16
2286,16
2287,16
2288,16
2289,16
2290,16
2291,16
2292,15
2293,15
2294,15
2295,19
2296,19
2297,19
2298,19
2299,19
2300,18
2301,18
2302,18
2303,18
2304,17
2305,17
2306,17
2307,17
2308,17
2309,17
2310,17
2311,17
2312,17
2313,16
2314,16
2315,15
2316,15
2317,14
2318,15
2319,15
2320,14
2321,13
2322,13
2323,11
2324,11
2325,11
2326,11
2327,11
2328,11
2329,10
2330,10
2331,9
2332,8
2333,8
2334,8
2335,8
2336,8
2337,8
2338,8
2339,8
2340,8
2341,8
2342,5
2343,12
2344,12
2345,12
2346,12
2347,12
2348,12
2349,12
2350,12
2351,12
2352,12
2353,11
2354,11
2355,17
2356,16
2357,14
2358,14
2359,14
2360,14
2361,14
2362,14
2363,14
2364,14
2365,14
2366,14
2367,13
2368,13
2369,13
2370,13
2371,13
2372,19
2373,19
2374,19
2375,19
2376,19
2377,19
2378,22
2379,22
2380,21
2381,20
2382,20
2383,20
2384,20
2385,20
2386,20
2387,20
2388,20
2389,20
2390,19
2391,18
2392,18
2393,18
2394,18
2395,18
2396,18
2397,18
2398,18
2399,24
2400,23
2401,23
2402,23
2403,23
2404,22
2405,20
2406,19
2407,20
2408,23
2409,23
2410,22
2411,22
2412,22
2413,22
2414,22
2415,22
2416,22
2417,22
2418,21
2419,20
2420,20
2421,18
2422,20
2423,19
2424,19
2425,19
2426,19
2427,18
2428,18
2429,18
2430,17
2431,17
2432,16
2433,16
2434,15
2435,14
2436,14
2437,14
2438,14
2439,14
2440,14
2441,14
2442,14
2443,14
2444,14
2445,13
2446,13
2447,13
2448,13
2449,13
2450,13
2451,12
2452,12
2453,12
2454,12
2455,11
2456,11
2457,11
2458,9
2459,9
2460,8
2461,8
2462,8
2463,8
2464,8
2465,8
2466,8
2467,8
2468,8
2469,8
2470,8
2471,8
2472,14
2473,14
2474,14
2475,14
2476,14
2477,14
2478,14
2479,18
2480,18
2481,17
2482,17
2483,17
2484,17
2485,17
2486,17
2487,17
2488,17
2489,17
2490,16
2491,16
2492,16
2493,16
2494,16
2495,16
2496,16
2497,15
2498,15
2499,15
2500,16
2501,16
2502,16
2503,16
2504,16
2505,16
2506,16
2507,15
2508,17
2509,17
2510,16
2511,16
2512,16
2513,16
2514,16
2515,16
2516,15
2517,15
2518,15
2519,15
2520,15
2521,14
2522,14
2523,14
2524,14
2525,13
2526,12
2527,12
2528,11
2529,10
2530,10
2531,10
2532,10
2533,9
2534,13
2535,13
2536,12
2537,12
2538,12
2539,12
2540,12
2541,12
2542,12
2543,12
2544,12
2545,12
2546,12
2547,12
2548,12
2549,12
2550,12
2551,12
2552,11
2553,11
2554,10
2555,10
2556,10
2557,10
2558,9
2559,9
2560,9
2561,9
2562,9
2563,9
2564,9
2565,9
2566,9
2567,9
2568,9
2569,16
2570,19
2571,19
2572,18
2573,18
2574,18
2575,18
2576,18
2577,18
2578,18
2579,18
2580,18
2581,17
2582,17
2583,17
2584,17
2585,17
2586,17
2587,17
2588,16
2589,16
2590,15
2591,15
2592,15
2593,15
2594,14
2595,14
2596,14
2597,22
2598,21
2599,21
2600,21
2601,21
2602,19
2603,19
2604,19
2605,19
2606,18
2607,16
2608,16
2609,16
2610,15
2611,15
2612,15
2613,15
2614,15
2615,15
2616,14
2617,14
2618,13
2619,12
2620,12
2621,12
2622,12
2623,11
2624,11
2625,11
2626,11
2627,11
2628,11
2629,11
2630,11
2631,11
2632,11
2633,15
2634,15
2635,15
2636,15
2637,15
2638,15
2639,15
2640,15
2641,15
2642,15
2643,14
2644,14
2645,14
2646,14
2647,14
2648,14
2649,14
2650,14
2651,14
2652,13
2653,13
2654,13
2655,13
2656,13
2657,13
2658,12
2659,12
2660,12
2661,12
2662,11
2663,11
2664,11
2665,11
2666,11
2667,11
2668,11
2669,15
2670,15
2671,15
2672,15
2673,15
2674,15
2675,15
2676,15
2677,14
2678,12
2679,12
2680,12
2681,12
2682,12
2683,11
2684,11
2685,11
2686,11
2687,11
2688,11
2689,11
2690,11
2691,11
2692,11
2693,11
2694,11
2695,11
2696,11
2697,10
2698,10
2699,10
2700,10
2701,10
2702,10
2703,10
2704,10
2705,15
2706,15
2707,15
2708,15
2709,14
2710,14
2711,14
2712,14
2713,14
2714,13
2715,13
2716,13
2717,13
2718,13
2719,13
2720,13
2721,13
2722,13
2723,13
2724,12
2725,12
2726,12
2727,11
2728,11
2729,11
2730,11
2731,20
2732,20
2733,20
2734,20
2735,20
2736,19
2737,19
2738,19
2739,19
2740,19
2741,19
2742,16
2743,16
2744,16
2745,16
2746,16
2747,16
2748,15
2749,15
2750,20
2751,20
2752,22
2753,21
2754,29
2755,29
2756,28
2757,28
2758,28
2759,28
2760,28
2761,27
2762,26
2763,26
2764,25
2765,23
2766,23
2767,23
2768,22
2769,22
2770,22
2771,22
2772,24
2773,24
2774,24
2775,24
2776,24
2777,24
2778,24
2779,24
2780,24
2781,23
2782,21
2783,21
2784,21
2785,21
2786,21
2787,21
2788,20
2789,20
2790,20
2791,20
2792,20
2793,18
2794,17
2795,17
2796,17
2797,17
2798,16
2799,15
2800,14
2801,14
2802,13
2803,13
2804,12
2805,12
2806,12
2807,12
2808,12
2809,11
2810,11
2811,10
2812,10
2813,10
2814,10
2815,10
2816,10
2817,10
2818,10
2819,10
2820,10
2821,10
2822,10
2823,10
2824,10
2825,10
2826,10
2827,10
2828,10
2829,10
2830,10
2831,10
2832,8
2833,8
2834,8
2835,8
2836,7
2837,7
2838,7
2839,6
2840,5
2841,5
2842,5
2843,5
2844,5
2845,5
2846,5
2847,5
2848,4
2849,4
2850,4
2851,6
2852,6
2853,6
2854,6
2855,6
2856,6
2857,6
2858,6
2859,13
2860,13
2861,13
2862,13
2863,13
2864,13
2865,13
2866,15
2867,15
2868,15
2869,15
2870,18
2871,18
2872,18
2873,18
2874,18
2875,18
2876,18
2877,18
2878,17
2879,17
2880,17
2881,17
2882,17
2883,16
2884,15
2885,15
2886,21
2887,20
2888,20
2889,19
2890,19
2891,18
2892,17
2893,16
2894,16
2895,16
2896,15
2897,15
2898,15
2899,23
2900,22
2901,22
2902,22
2903,21
2904,21
2905,20
2906,19
2907,19
2908,17
2909,16
2910,16
2911,16
2912,16
2913,16
2914,16
2915,23
2916,23
2917,23
2918,23
2919,23
2920,23
2921,22
2922,29
2923,29
2924,29
2925,29
2926,29
2927,29
2928,29
2929,28
2930,27
2931,27
2932,27
2933,27
2934,26
2935,26
2936,26
2937,26
2938,25
2939,25
2940,22
2941,22
2942,22
2943,22
2944,22
2945,22
2946,22
2947,21
2948,21
2949,21
2950,21
2951,20
2952,20
2953,20
2954,20
2955,17
2956,17
2957,17
2958,17
2959,17
2960,17
2961,17
2962,17
2963,15
2964,15
2965,15
2966,15
2967,15
2968,15
2969,14
2970,13
2971,13
2972,20
2973,20
2974,27
2975,26
2976,26
2977,26
2978,26
2979,24
2980,24
2981,24
2982,23
2983,21
2984,21
2985,21
2986,21
2987,19
2988,19
2989,19
2990,17
2991,17
2992,17
2993,17
2994,17
2995,16
