,TotalNeeded
532,12
533,11
534,11
535,18
536,18
537,18
538,18
539,18
540,18
541,17
542,17
543,17
544,16
545,16
546,16
547,16
548,16
549,16
550,16
551,15
552,15
553,15
554,14
555,14
556,14
557,14
558,12
559,12
560,12
561,11
562,11
563,11
564,11
565,9
566,9
567,9
568,9
569,9
570,9
571,9
572,9
573,9
574,9
575,8
576,8
577,7
578,7
579,7
580,7
581,7
582,7
583,7
584,7
585,7
586,7
587,7
588,7
589,7
590,7
591,6
592,6
593,6
594,6
595,6
596,5
597,5
598,5
599,4
600,4
601,4
602,4
603,4
604,4
605,4
606,4
607,4
608,4
609,4
610,4
611,4
612,4
613,4
614,4
615,4
616,4
617,2
618,2
619,2
620,2
621,2
622,1
623,1
624,1
625,0
626,0
627,0
628,0
629,0
630,0
631,0
632,0
633,0
634,0
635,0
636,0
637,0
638,0
639,0
640,0
641,0
642,0
643,0
644,0
645,0
646,0
647,0
648,0
649,0
650,0
651,0
652,0
653,0
654,0
655,0
656,0
657,0
658,0
659,0
660,0
661,0
662,0
663,0
664,0
665,0
666,0
667,0
668,0
669,0
670,0
671,0
672,0
673,0
674,0
675,0
676,0
677,0
678,0
679,0
680,0
681,0
682,0
683,0
684,0
685,0
686,0
687,0
688,0
689,0
690,0
691,0
692,0
693,0
694,0
695,0
696,0
697,0
698,0
699,0
700,0
701,0
702,0
703,0
704,0
705,0
706,0
707,0
708,0
709,0
710,0
711,0
712,0
713,0
714,0
715,0
716,0
717,0
718,0
719,0
720,0
721,0
722,0
723,0
724,0
725,0
726,0
727,9
728,9
729,9
730,9
731,9
732,13
733,13
734,12
735,12
736,19
737,19
738,19
739,19
740,19
741,19
742,19
743,17
744,17
745,17
746,17
747,16
748,16
749,16
750,16
751,16
752,16
753,16
754,16
755,14
756,14
757,14
758,14
759,14
760,14
761,14
762,14
763,14
764,14
765,14
766,14
767,15
768,15
769,15
770,18
771,18
772,17
773,17
774,16
775,16
776,16
777,15
778,15
779,15
780,15
781,15
782,14
783,13
784,12
785,12
786,12
787,12
788,12
789,11
790,11
791,11
792,10
793,10
794,10
795,10
796,10
797,10
798,10
799,10
800,10
801,10
802,10
803,10
804,9
805,9
806,9
807,9
808,9
809,8
810,8
811,7
812,7
813,7
814,6
815,15
816,15
817,15
818,15
819,15
820,15
821,15
822,15
823,15
824,14
825,14
826,14
827,13
828,13
829,13
830,21
831,21
832,20
833,20
834,20
835,20
836,17
837,17
838,17
839,17
840,16
841,16
842,15
843,15
844,15
845,15
846,15
847,15
848,15
849,15
850,15
851,15
852,14
853,14
854,14
855,13
856,12
857,12
858,12
859,12
860,12
861,12
862,12
863,12
864,12
865,11
866,11
867,11
868,11
869,10
870,10
871,10
872,10
873,10
874,10
875,10
876,10
877,10
878,10
879,10
880,10
881,9
882,9
883,7
884,7
885,7
886,7
887,12
888,12
889,12
890,12
891,12
892,12
893,12
894,12
895,12
896,12
897,12
898,11
899,11
900,11
901,11
902,11
903,11
904,10
905,10
906,10
907,10
908,10
909,10
910,9
911,9
912,9
913,9
914,9
915,9
916,9
917,9
918,8
919,8
920,8
921,8
922,7
923,7
924,7
925,6
926,6
927,6
928,6
929,5
930,5
931,5
932,5
933,5
934,5
935,4
936,4
937,4
938,4
939,4
940,4
941,4
942,4
943,4
944,4
945,4
946,4
947,4
948,3
949,3
950,3
951,3
952,2
953,2
954,2
955,2
956,2
957,2
958,2
959,2
960,2
961,2
962,1
963,1
964,1
965,1
966,0
967,0
968,0
969,0
970,0
971,0
972,0
973,0
974,0
975,0
976,0
977,0
978,0
979,0
980,0
981,0
982,0
983,0
984,0
985,0
986,0
987,0
988,1
989,1
990,1
991,6
992,6
993,6
994,6
995,6
996,6
997,6
998,5
999,4
1000,4
1001,4
1002,4
1003,4
1004,4
1005,4
1006,4
1007,4
1008,4
1009,3
1010,3
1011,3
1012,3
1013,3
1014,3
1015,3
1016,3
1017,3
1018,3
1019,3
1020,3
1021,3
1022,3
1023,3
1024,3
1025,3
1026,3
1027,3
1028,3
1029,3
1030,3
1031,3
1032,3
1033,3
1034,3
1035,3
1036,3
1037,3
1038,3
1039,3
1040,3
1041,3
1042,7
1043,7
1044,7
1045,6
1046,6
1047,6
1048,6
1049,6
1050,6
1051,6
1052,5
1053,5
1054,5
1055,5
1056,5
1057,5
1058,4
1059,4
1060,4
1061,4
1062,4
1063,4
1064,4
1065,4
1066,2
1067,2
1068,2
1069,2
1070,2
1071,2
1072,2
1073,2
1074,2
1075,2
1076,2
1077,2
1078,2
1079,2
1080,1
1081,1
1082,1
1083,1
1084,1
1085,1
1086,1
1087,1
1088,1
1089,1
1090,1
1091,1
1092,1
1093,1
1094,1
1095,1
1096,1
1097,1
1098,1
1099,1
1100,1
1101,1
1102,2
1103,2
1104,2
1105,2
1106,2
1107,2
1108,2
1109,2
1110,2
1111,2
1112,2
1113,2
1114,2
1115,2
1116,2
1117,2
1118,1
1119,1
1120,1
1121,1
1122,1
1123,1
1124,1
1125,1
1126,1
1127,1
1128,0
1129,0
1130,0
1131,0
1132,0
1133,0
1134,0
1135,0
1136,0
1137,0
1138,0
1139,0
1140,0
1141,0
1142,0
1143,0
1144,0
1145,0
1146,0
1147,0
1148,0
1149,0
1150,0
1151,0
1152,0
1153,0
1154,0
1155,0
1156,0
1157,0
1158,0
1159,0
1160,0
1161,0
1162,0
1163,0
1164,0
1165,0
1166,0
1167,0
1168,0
1169,0
1170,0
1171,0
1172,0
1173,0
1174,0
1175,6
1176,6
1177,6
1178,6
1179,6
1180,6
1181,6
1182,6
1183,5
1184,5
1185,5
1186,5
1187,5
1188,5
1189,5
1190,5
1191,5
1192,5
1193,5
1194,5
1195,5
1196,5
1197,5
1198,4
1199,4
1200,4
1201,4
1202,4
1203,4
1204,4
1205,4
1206,4
1207,4
1208,4
1209,4
1210,4
1211,4
1212,4
1213,4
1214,4
1215,4
1216,4
1217,4
1218,4
1219,3
1220,3
1221,3
1222,12
1223,12
1224,12
1225,11
1226,11
1227,11
1228,11
1229,11
1230,10
1231,10
1232,10
1233,10
1234,10
1235,9
1236,9
1237,9
1238,9
1239,9
1240,9
1241,11
1242,10
1243,10
1244,10
1245,10
1246,10
1247,10
1248,10
1249,10
1250,13
1251,13
1252,12
1253,12
1254,12
1255,11
1256,11
1257,15
1258,15
1259,15
1260,15
1261,15
1262,15
1263,14
1264,12
1265,11
1266,11
1267,11
1268,10
1269,10
1270,9
1271,8
1272,8
1273,8
1274,8
1275,8
1276,8
1277,8
1278,8
1279,8
1280,8
1281,8
1282,7
1283,7
1284,7
1285,7
1286,7
1287,7
1288,7
1289,6
1290,5
1291,5
1292,13
1293,13
1294,13
1295,13
1296,13
1297,13
1298,13
1299,13
1300,13
1301,12
1302,11
1303,11
1304,11
1305,11
1306,11
1307,11
1308,11
1309,10
1310,10
1311,10
1312,10
1313,9
1314,9
1315,9
1316,8
1317,8
1318,7
1319,7
1320,7
1321,7
1322,6
1323,6
1324,6
1325,6
1326,6
1327,6
1328,6
1329,6
1330,6
1331,6
1332,6
1333,6
1334,6
1335,6
1336,5
1337,5
1338,5
1339,5
1340,10
1341,10
1342,10
1343,10
1344,9
1345,9
1346,9
1347,9
1348,9
1349,9
1350,8
1351,8
1352,8
1353,8
1354,8
1355,8
1356,7
1357,7
1358,6
1359,6
1360,6
1361,6
1362,6
1363,5
1364,5
1365,5
1366,5
1367,5
1368,5
1369,5
1370,5
1371,5
1372,4
1373,4
1374,4
1375,4
1376,4
1377,4
1378,4
1379,4
1380,4
1381,4
1382,4
1383,4
1384,4
1385,4
1386,4
1387,4
1388,4
1389,4
1390,4
1391,4
1392,4
1393,4
1394,4
1395,4
1396,4
1397,4
1398,4
1399,4
1400,4
1401,4
1402,4
1403,4
1404,4
1405,4
1406,4
1407,4
1408,4
1409,4
1410,4
1411,4
1412,4
1413,4
1414,4
1415,4
1416,4
1417,4
1418,4
1419,4
1420,4
1421,4
1422,4
1423,4
1424,4
1425,4
1426,4
1427,3
1428,2
1429,2
1430,2
1431,2
1432,2
1433,2
1434,1
1435,1
1436,1
1437,1
1438,1
1439,1
1440,1
1441,1
1442,1
1443,1
1444,1
1445,1
1446,1
1447,1
1448,1
1449,1
1450,1
1451,1
1452,1
1453,1
1454,1
1455,1
1456,1
1457,1
1458,1
1459,1
1460,1
1461,1
1462,1
1463,1
1464,1
1465,0
1466,0
1467,0
1468,0
1469,0
1470,0
1471,0
1472,0
1473,0
1474,0
1475,0
1476,0
1477,0
1478,0
1479,0
1480,0
1481,0
1482,0
1483,0
1484,0
1485,0
1486,0
1487,0
1488,0
1489,0
1490,0
1491,0
1492,0
1493,0
1494,0
1495,0
1496,0
1497,0
1498,0
1499,0
1500,0
1501,0
1502,0
1503,0
1504,0
1505,0
1506,0
1507,0
1508,0
1509,5
1510,5
1511,5
1512,5
1513,5
1514,12
1515,12
1516,12
1517,12
1518,12
1519,12
1520,12
1521,11
1522,11
1523,11
1524,11
1525,10
1526,10
1527,10
1528,10
1529,9
1530,9
1531,9
1532,8
1533,8
1534,8
1535,8
1536,8
1537,8
1538,8
1539,8
1540,8
1541,7
1542,7
1543,7
1544,7
1545,7
1546,7
1547,7
1548,7
1549,7
1550,7
1551,7
1552,6
1553,6
1554,6
1555,6
1556,6
1557,5
1558,4
1559,4
1560,4
1561,4
1562,4
1563,4
1564,4
1565,4
1566,4
1567,4
1568,4
1569,4
1570,4
1571,4
1572,4
1573,4
1574,4
1575,4
1576,4
1577,4
1578,4
1579,4
1580,4
1581,4
1582,4
1583,4
1584,4
1585,3
1586,3
1587,3
1588,3
1589,3
1590,3
1591,3
1592,3
1593,2
1594,2
1595,2
1596,2
1597,2
1598,2
1599,2
1600,2
1601,2
1602,2
1603,2
1604,2
1605,2
1606,2
1607,2
1608,2
1609,2
1610,2
1611,2
1612,2
1613,2
1614,2
1615,1
1616,1
1617,1
1618,8
1619,8
1620,8
1621,8
1622,8
1623,8
1624,8
1625,8
1626,8
1627,8
1628,8
1629,8
1630,8
1631,7
1632,7
1633,7
1634,7
1635,7
1636,7
1637,7
1638,6
1639,6
1640,6
1641,6
1642,5
1643,5
1644,5
1645,4
1646,4
1647,4
1648,4
1649,4
1650,4
1651,4
1652,4
1653,4
1654,3
1655,3
1656,3
1657,3
1658,3
1659,3
1660,3
1661,3
1662,3
1663,3
1664,3
1665,3
1666,3
1667,3
1668,3
1669,3
1670,3
1671,3
1672,3
1673,3
1674,3
1675,3
1676,11
1677,11
1678,11
1679,11
1680,10
1681,10
1682,10
1683,10
1684,10
1685,10
1686,9
1687,9
1688,9
1689,9
1690,9
1691,9
1692,9
1693,8
1694,8
1695,8
1696,7
1697,7
1698,7
1699,6
1700,14
1701,14
1702,14
1703,14
1704,14
1705,14
1706,14
1707,13
1708,12
1709,12
1710,12
1711,12
1712,12
1713,12
1714,12
1715,11
1716,11
1717,11
1718,11
1719,10
1720,10
1721,10
1722,9
1723,9
1724,9
1725,9
1726,13
1727,13
1728,13
1729,13
1730,13
1731,17
1732,17
1733,17
1734,17
1735,17
1736,17
1737,17
1738,16
1739,15
1740,15
1741,14
1742,14
1743,14
1744,14
1745,14
1746,14
1747,14
1748,14
1749,14
1750,14
1751,14
1752,12
1753,12
1754,12
1755,12
1756,12
1757,12
1758,12
1759,12
1760,12
1761,12
1762,12
1763,12
1764,12
1765,11
1766,11
1767,11
1768,10
1769,9
1770,9
1771,7
1772,7
1773,7
1774,7
1775,7
1776,7
1777,7
1778,7
1779,7
1780,12
1781,12
1782,11
1783,11
1784,11
1785,11
1786,11
1787,11
1788,10
1789,9
1790,9
1791,9
1792,9
1793,9
1794,9
1795,9
1796,8
1797,8
1798,8
1799,8
1800,7
1801,7
1802,14
1803,14
1804,14
1805,21
1806,21
1807,21
1808,20
1809,20
1810,20
1811,20
1812,18
1813,18
1814,18
1815,18
1816,17
1817,17
1818,16
1819,15
1820,15
1821,15
1822,14
1823,14
1824,13
1825,13
1826,13
1827,12
1828,12
1829,12
1830,11
1831,11
1832,9
1833,9
1834,9
1835,9
1836,9
1837,9
1838,9
1839,9
1840,9
1841,8
1842,8
1843,8
1844,8
1845,8
1846,8
1847,8
1848,8
1849,7
1850,7
1851,7
1852,6
1853,6
1854,6
1855,6
1856,6
1857,6
1858,6
1859,6
1860,10
1861,10
1862,10
1863,10
1864,10
1865,10
1866,9
1867,9
1868,9
1869,8
1870,8
1871,8
1872,8
1873,8
1874,8
1875,8
1876,8
1877,8
1878,7
1879,7
1880,7
1881,7
1882,7
1883,7
1884,7
1885,7
1886,7
1887,7
1888,7
1889,7
1890,7
1891,7
1892,14
1893,14
1894,14
1895,14
1896,14
1897,13
1898,13
1899,13
1900,13
1901,12
1902,12
1903,11
1904,11
1905,11
1906,11
1907,10
1908,10
1909,9
1910,9
1911,9
1912,9
1913,9
1914,9
1915,9
1916,9
1917,9
1918,9
1919,9
1920,9
1921,9
1922,9
1923,7
1924,6
1925,6
1926,6
1927,6
1928,6
1929,9
1930,9
1931,8
1932,8
1933,8
1934,8
1935,8
1936,8
1937,8
1938,8
1939,8
1940,7
1941,7
1942,7
1943,6
1944,6
1945,6
1946,6
1947,6
1948,6
1949,5
1950,5
1951,5
1952,5
1953,4
1954,4
1955,4
1956,3
1957,3
1958,3
1959,3
1960,3
1961,3
1962,3
1963,3
1964,3
1965,3
1966,3
1967,3
1968,3
1969,3
1970,3
1971,3
1972,3
1973,3
1974,3
1975,3
1976,3
1977,3
1978,3
1979,3
1980,3
1981,3
1982,3
1983,3
1984,3
1985,3
1986,3
1987,3
1988,3
1989,3
1990,3
1991,3
1992,3
1993,2
1994,2
1995,4
1996,8
1997,11
1998,11
1999,11
2000,10
2001,12
2002,12
2003,12
2004,12
2005,12
2006,11
2007,11
2008,9
2009,9
2010,9
2011,15
2012,15
2013,15
2014,15
2015,14
2016,14
2017,14
2018,14
2019,12
2020,12
2021,11
2022,10
2023,9
2024,9
2025,9
2026,9
2027,9
2028,9
2029,8
2030,8
2031,8
2032,8
2033,8
2034,8
2035,8
2036,8
2037,8
2038,8
2039,7
2040,7
2041,6
2042,6
2043,6
2044,6
2045,6
2046,6
2047,6
2048,6
2049,6
2050,5
2051,5
2052,5
2053,5
2054,5
2055,5
2056,5
2057,5
2058,5
2059,5
2060,5
2061,5
2062,11
2063,11
2064,11
2065,11
2066,11
2067,11
2068,10
2069,9
2070,9
2071,9
2072,9
2073,9
2074,9
2075,9
2076,8
2077,8
2078,8
2079,8
2080,8
2081,8
2082,7
2083,7
2084,7
2085,6
2086,6
2087,6
2088,6
2089,6
2090,5
2091,5
2092,4
2093,4
2094,4
2095,8
2096,7
2097,7
2098,7
2099,7
2100,7
2101,6
2102,6
2103,6
2104,6
2105,6
2106,6
2107,13
2108,12
2109,11
2110,11
2111,11
2112,11
2113,11
2114,11
2115,11
2116,11
2117,10
2118,10
2119,10
2120,9
2121,9
2122,9
2123,9
2124,9
2125,9
2126,9
2127,9
2128,6
2129,6
2130,6
2131,6
2132,6
2133,6
2134,15
2135,14
2136,14
2137,14
2138,14
2139,14
2140,14
2141,13
2142,13
2143,13
2144,12
2145,12
2146,12
2147,12
2148,12
2149,12
2150,12
2151,12
2152,11
2153,19
2154,18
2155,17
2156,17
2157,17
2158,16
2159,16
2160,16
2161,16
2162,24
2163,24
2164,23
2165,23
2166,23
2167,23
2168,23
2169,23
2170,23
2171,23
2172,23
2173,22
2174,22
2175,21
2176,20
2177,20
2178,20
2179,20
2180,20
2181,19
2182,18
2183,18
2184,17
2185,17
2186,16
2187,16
2188,16
2189,16
2190,15
2191,15
2192,15
2193,15
2194,15
2195,15
2196,14
2197,14
2198,14
2199,14
2200,22
2201,22
2202,21
2203,20
2204,20
2205,18
2206,18
2207,18
2208,18
2209,18
2210,17
2211,17
2212,17
2213,17
2214,17
2215,17
2216,17
2217,16
2218,16
2219,16
2220,16
2221,16
2222,16
2223,15
2224,15
2225,15
2226,14
2227,14
2228,14
2229,14
2230,14
2231,14
2232,14
2233,14
2234,14
2235,14
2236,14
2237,14
2238,14
2239,14
2240,14
2241,13
2242,13
2243,12
2244,12
2245,12
2246,12
2247,12
2248,12
2249,12
2250,12
2251,12
2252,11
2253,9
2254,8
2255,8
2256,8
2257,8
2258,8
2259,8
2260,8
2261,8
2262,7
2263,6
2264,6
2265,6
2266,6
2267,6
2268,5
2269,5
2270,5
2271,5
2272,4
2273,4
2274,4
2275,4
2276,4
2277,4
2278,4
2279,3
2280,3
2281,3
2282,3
2283,3
2284,3
2285,3
2286,3
2287,3
2288,3
2289,3
2290,2
2291,2
2292,2
2293,1
2294,1
2295,1
2296,1
2297,1
2298,1
2299,9
2300,9
2301,9
2302,8
2303,7
2304,7
2305,7
2306,7
2307,7
2308,9
2309,9
2310,13
2311,13
2312,12
2313,12
2314,12
2315,12
2316,12
2317,11
2318,11
2319,10
2320,12
2321,12
2322,11
2323,10
2324,10
2325,10
2326,10
2327,10
2328,10
2329,10
2330,10
2331,10
2332,10
2333,9
2334,9
2335,9
2336,9
2337,9
2338,9
2339,9
2340,8
2341,8
2342,8
2343,8
2344,8
2345,8
2346,8
2347,11
2348,11
2349,11
2350,11
2351,11
2352,10
2353,10
2354,9
2355,9
2356,9
2357,9
2358,9
2359,9
2360,9
2361,9
2362,9
2363,8
2364,8
2365,8
2366,8
2367,8
2368,8
2369,7
2370,7
2371,7
2372,7
2373,7
2374,7
2375,7
2376,7
2377,7
2378,7
2379,7
2380,7
2381,7
2382,7
2383,7
2384,7
2385,7
2386,7
2387,6
2388,6
2389,6
2390,6
2391,6
2392,6
2393,6
2394,6
2395,6
2396,6
2397,6
2398,6
2399,5
2400,5
2401,5
2402,5
2403,5
2404,5
2405,5
2406,5
2407,5
2408,5
2409,5
2410,5
2411,5
2412,5
2413,4
2414,4
2415,4
2416,4
2417,4
2418,4
2419,4
2420,3
2421,3
2422,3
2423,3
2424,3
2425,3
2426,3
2427,3
2428,3
2429,3
2430,3
2431,3
2432,3
2433,3
2434,3
2435,3
2436,3
2437,3
2438,3
2439,3
2440,3
2441,3
2442,3
2443,3
2444,3
2445,3
2446,3
2447,3
2448,9
2449,9
2450,9
2451,9
2452,8
2453,8
2454,8
2455,6
2456,6
2457,6
2458,15
2459,15
2460,15
2461,15
2462,15
2463,15
2464,15
2465,19
2466,19
2467,18
2468,18
2469,16
2470,16
2471,16
2472,16
2473,16
2474,16
2475,16
2476,18
2477,17
2478,24
2479,32
2480,31
2481,31
2482,31
2483,35
2484,35
2485,34
2486,34
2487,33
2488,32
2489,31
2490,31
2491,31
2492,30
2493,29
2494,28
2495,26
2496,26
2497,26
2498,25
2499,25
2500,29
2501,29
2502,27
2503,27
2504,27
2505,26
2506,26
2507,26
2508,26
2509,25
2510,23
2511,23
2512,28
2513,26
2514,26
2515,25
2516,25
2517,25
2518,24
2519,23
2520,23
2521,23
2522,23
2523,23
2524,21
2525,20
2526,19
2527,19
2528,18
2529,18
2530,18
2531,18
2532,21
2533,21
2534,28
2535,28
2536,27
2537,27
2538,27
2539,27
2540,25
2541,24
2542,24
2543,24
2544,22
2545,22
2546,21
2547,21
2548,20
2549,20
2550,20
2551,20
2552,19
2553,19
2554,19
2555,19
2556,19
2557,19
2558,19
2559,19
2560,19
2561,18
2562,18
2563,17
2564,17
2565,17
2566,17
2567,17
2568,17
2569,16
2570,16
2571,16
2572,16
2573,16
2574,16
2575,16
2576,16
2577,17
2578,16
2579,15
2580,15
2581,15
2582,15
2583,21
2584,21
2585,26
2586,26
2587,26
2588,24
2589,24
2590,24
2591,23
2592,22
2593,22
2594,21
2595,21
2596,20
2597,20
2598,22
2599,22
2600,20
2601,19
2602,19
2603,26
2604,25
2605,25
2606,25
2607,25
2608,24
2609,24
2610,24
2611,22
2612,20
2613,19
2614,19
2615,19
2616,17
2617,17
2618,16
2619,16
2620,15
2621,15
2622,15
2623,15
2624,15
2625,15
2626,15
2627,15
2628,15
2629,15
2630,15
2631,14
2632,14
2633,14
2634,14
2635,14
2636,14
2637,14
2638,14
2639,14
2640,14
2641,13
2642,13
2643,13
2644,13
2645,11
2646,10
2647,10
2648,10
2649,10
2650,10
2651,10
2652,10
2653,10
2654,11
2655,11
2656,11
2657,11
2658,11
2659,11
2660,10
2661,10
2662,9
2663,9
2664,9
2665,9
2666,9
2667,9
2668,9
2669,9
2670,9
2671,9
2672,9
2673,9
2674,17
2675,17
2676,16
2677,15
2678,15
2679,13
2680,12
2681,12
2682,11
2683,11
2684,11
2685,11
2686,11
2687,10
2688,10
2689,8
2690,8
2691,8
2692,8
2693,7
2694,7
2695,7
2696,7
2697,7
2698,7
2699,9
2700,9
2701,9
2702,15
2703,14
2704,14
2705,14
2706,14
2707,13
2708,12
2709,12
2710,11
2711,11
2712,11
2713,11
2714,11
2715,10
2716,9
2717,8
2718,8
2719,15
2720,15
2721,14
2722,14
2723,14
2724,14
2725,14
2726,13
2727,13
2728,12
2729,12
2730,15
2731,15
2732,15
2733,15
2734,14
2735,14
2736,13
2737,13
2738,12
2739,12
2740,11
2741,11
2742,11
2743,10
2744,10
2745,10
2746,9
2747,9
2748,9
2749,9
2750,9
2751,9
2752,9
2753,9
2754,9
2755,13
2756,13
2757,13
2758,12
2759,12
2760,12
2761,12
2762,12
2763,11
2764,11
2765,10
2766,10
2767,10
2768,10
2769,10
2770,10
2771,9
2772,9
2773,9
2774,9
2775,9
2776,9
2777,9
2778,9
2779,9
2780,9
2781,9
2782,9
2783,9
2784,9
2785,9
2786,7
2787,7
2788,7
2789,7
2790,7
2791,7
2792,5
2793,5
2794,5
2795,5
2796,5
2797,5
2798,5
2799,5
2800,5
2801,5
2802,5
2803,5
2804,5
2805,5
2806,5
2807,5
2808,5
2809,5
2810,5
2811,4
2812,4
2813,4
2814,4
2815,10
2816,10
2817,10
2818,10
2819,17
2820,17
2821,16
2822,16
2823,16
2824,15
2825,14
2826,14
2827,14
2828,14
2829,14
2830,14
2831,14
2832,14
2833,14
2834,14
2835,14
2836,23
2837,23
2838,23
2839,22
2840,29
2841,29
2842,29
2843,29
2844,29
2845,28
2846,27
2847,27
2848,27
2849,25
2850,25
2851,29
2852,29
2853,29
2854,28
2855,27
2856,27
2857,27
2858,27
2859,25
2860,24
2861,23
2862,23
2863,23
2864,23
2865,24
2866,24
2867,24
2868,23
2869,22
2870,22
2871,22
2872,22
2873,21
2874,21
2875,21
2876,21
2877,21
2878,20
2879,20
2880,18
2881,17
2882,16
2883,16
2884,16
2885,16
2886,15
2887,15
2888,15
2889,14
2890,13
2891,13
2892,13
2893,13
2894,13
2895,17
2896,17
2897,17
2898,17
2899,16
2900,16
2901,16
2902,16
2903,16
2904,14
2905,14
2906,14
2907,14
2908,14
2909,14
2910,12
2911,12
2912,12
2913,12
2914,11
2915,11
2916,11
2917,11
2918,11
2919,10
2920,10
2921,10
2922,10
2923,10
2924,9
2925,9
2926,9
2927,8
2928,8
2929,8
2930,8
2931,8
2932,7
2933,7
2934,7
2935,7
2936,7
2937,7
2938,7
2939,7
2940,7
2941,7
2942,13
2943,13
2944,13
2945,13
2946,13
2947,13
2948,13
2949,13
2950,12
2951,21
2952,20
2953,20
2954,20
2955,20
2956,19
2957,19
2958,19
2959,19
2960,18
2961,17
2962,17
2963,17
2964,22
2965,21
2966,21
2967,20
2968,20
2969,19
2970,19
2971,19
2972,19
2973,17
2974,17
2975,16
2976,16
2977,16
2978,16
2979,16
2980,16
2981,15
2982,14
2983,14
2984,14
2985,14
2986,14
2987,14
2988,14
2989,14
2990,14
2991,13
2992,13
2993,12
2994,11
2995,11
