,TotalNeeded
532,8
533,8
534,8
535,7
536,7
537,7
538,7
539,7
540,7
541,5
542,5
543,5
544,5
545,5
546,5
547,5
548,4
549,4
550,4
551,4
552,4
553,4
554,4
555,4
556,4
557,4
558,2
559,2
560,2
561,2
562,2
563,2
564,2
565,2
566,2
567,2
568,2
569,2
570,2
571,2
572,2
573,2
574,2
575,2
576,2
577,2
578,2
579,2
580,2
581,2
582,2
583,2
584,2
585,2
586,2
587,2
588,1
589,1
590,1
591,1
592,1
593,1
594,1
595,1
596,1
597,1
598,1
599,1
600,7
601,7
602,7
603,7
604,7
605,7
606,7
607,7
608,7
609,7
610,7
611,7
612,7
613,7
614,7
615,7
616,7
617,7
618,6
619,6
620,6
621,5
622,5
623,5
624,5
625,5
626,5
627,4
628,4
629,4
630,4
631,4
632,4
633,4
634,4
635,4
636,4
637,4
638,4
639,4
640,4
641,4
642,4
643,4
644,4
645,4
646,4
647,4
648,4
649,4
650,3
651,3
652,3
653,3
654,3
655,3
656,3
657,3
658,3
659,3
660,3
661,3
662,3
663,3
664,3
665,3
666,3
667,3
668,3
669,3
670,3
671,3
672,3
673,3
674,3
675,4
676,4
677,4
678,4
679,4
680,4
681,4
682,4
683,4
684,4
685,4
686,4
687,4
688,4
689,4
690,4
691,4
692,7
693,7
694,6
695,6
696,6
697,6
698,5
699,5
700,5
701,5
702,5
703,5
704,5
705,4
706,4
707,4
708,4
709,4
710,4
711,4
712,4
713,3
714,3
715,3
716,3
717,3
718,3
719,3
720,3
721,3
722,3
723,3
724,3
725,3
726,3
727,3
728,3
729,3
730,3
731,3
732,3
733,2
734,2
735,2
736,2
737,2
738,2
739,2
740,2
741,2
742,2
743,2
744,2
745,1
746,1
747,1
748,1
749,1
750,0
751,0
752,0
753,0
754,0
755,0
756,0
757,0
758,0
759,0
760,0
761,0
762,0
763,0
764,0
765,0
766,0
767,0
768,0
769,0
770,0
771,0
772,0
773,0
774,0
775,0
776,0
777,0
778,0
779,0
780,0
781,0
782,0
783,0
784,0
785,0
786,0
787,0
788,0
789,0
790,0
791,0
792,0
793,0
794,0
795,0
796,0
797,0
798,0
799,0
800,0
801,0
802,0
803,0
804,0
805,0
806,0
807,0
808,0
809,0
810,0
811,0
812,0
813,7
814,7
815,7
816,7
817,7
818,7
819,7
820,7
821,7
822,7
823,7
824,7
825,7
826,6
827,6
828,6
829,6
830,6
831,6
832,6
833,6
834,6
835,6
836,6
837,6
838,5
839,5
840,5
841,5
842,5
843,5
844,5
845,5
846,5
847,5
848,5
849,4
850,4
851,4
852,4
853,4
854,4
855,4
856,4
857,4
858,3
859,3
860,3
861,3
862,3
863,3
864,3
865,3
866,3
867,3
868,3
869,3
870,3
871,3
872,3
873,3
874,3
875,3
876,3
877,3
878,5
879,5
880,5
881,5
882,4
883,4
884,3
885,3
886,3
887,3
888,3
889,3
890,3
891,3
892,3
893,3
894,3
895,3
896,3
897,3
898,3
899,3
900,3
901,3
902,3
903,3
904,3
905,3
906,3
907,3
908,3
909,3
910,3
911,3
912,3
913,3
914,3
915,3
916,2
917,2
918,11
919,11
920,11
921,11
922,11
923,11
924,11
925,11
926,10
927,9
928,9
929,9
930,9
931,8
932,8
933,17
934,16
935,16
936,18
937,18
938,17
939,17
940,17
941,16
942,16
943,15
944,15
945,14
946,14
947,14
948,14
949,14
950,13
951,13
952,13
953,13
954,13
955,12
956,12
957,12
958,12
959,11
960,11
961,11
962,11
963,11
964,11
965,10
966,9
967,8
968,8
969,8
970,8
971,8
972,8
973,8
974,8
975,8
976,8
977,8
978,7
979,7
980,7
981,6
982,6
983,6
984,6
985,5
986,5
987,5
988,5
989,5
990,5
991,9
992,9
993,9
994,9
995,9
996,9
997,8
998,8
999,8
1000,8
1001,8
1002,8
1003,8
1004,8
1005,8
1006,8
1007,8
1008,8
1009,8
1010,7
1011,7
1012,7
1013,7
1014,7
1015,7
1016,7
1017,7
1018,6
1019,6
1020,6
1021,6
1022,6
1023,6
1024,6
1025,13
1026,13
1027,13
1028,13
1029,13
1030,13
1031,12
1032,12
1033,12
1034,12
1035,12
1036,12
1037,12
1038,12
1039,12
1040,12
1041,12
1042,18
1043,18
1044,18
1045,18
1046,18
1047,18
1048,17
1049,17
1050,17
1051,17
1052,17
1053,16
1054,16
1055,16
1056,15
1057,15
1058,15
1059,16
1060,16
1061,16
1062,15
1063,15
1064,15
1065,15
1066,15
1067,15
1068,15
1069,15
1070,14
1071,14
1072,20
1073,20
1074,20
1075,20
1076,20
1077,20
1078,20
1079,20
1080,19
1081,19
1082,19
1083,23
1084,23
1085,23
1086,22
1087,21
1088,21
1089,21
1090,20
1091,20
1092,20
1093,18
1094,18
1095,18
1096,18
1097,17
1098,17
1099,17
1100,16
1101,16
1102,16
1103,16
1104,16
1105,16
1106,16
1107,15
1108,15
1109,15
1110,14
1111,14
1112,13
1113,13
1114,13
1115,13
1116,12
1117,11
1118,11
1119,11
1120,11
1121,10
1122,10
1123,10
1124,9
1125,9
1126,9
1127,9
1128,9
1129,9
1130,9
1131,8
1132,8
1133,17
1134,17
1135,17
1136,17
1137,17
1138,17
1139,16
1140,16
1141,16
1142,15
1143,15
1144,15
1145,15
1146,15
1147,15
1148,14
1149,14
1150,14
1151,14
1152,14
1153,14
1154,14
1155,14
1156,14
1157,14
1158,14
1159,14
1160,13
1161,12
1162,12
1163,12
1164,12
1165,12
1166,12
1167,12
1168,12
1169,12
1170,12
1171,12
1172,12
1173,12
1174,12
1175,11
1176,16
1177,16
1178,16
1179,16
1180,16
1181,16
1182,15
1183,15
1184,14
1185,13
1186,13
1187,13
1188,12
1189,12
1190,12
1191,12
1192,12
1193,12
1194,12
1195,12
1196,12
1197,12
1198,12
1199,12
1200,12
1201,11
1202,11
1203,11
1204,11
1205,11
1206,11
1207,11
1208,11
1209,11
1210,11
1211,16
1212,16
1213,16
1214,16
1215,15
1216,13
1217,13
1218,13
1219,13
1220,12
1221,12
1222,12
1223,11
1224,11
1225,11
1226,11
1227,11
1228,11
1229,10
1230,9
1231,9
1232,9
1233,9
1234,9
1235,9
1236,9
1237,8
1238,8
1239,8
1240,8
1241,7
1242,7
1243,7
1244,7
1245,7
1246,6
1247,6
1248,5
1249,5
1250,5
1251,5
1252,5
1253,13
1254,13
1255,13
1256,13
1257,13
1258,13
1259,13
1260,13
1261,12
1262,12
1263,12
1264,11
1265,11
1266,11
1267,10
1268,10
1269,9
1270,9
1271,8
1272,8
1273,8
1274,8
1275,8
1276,7
1277,7
1278,7
1279,7
1280,7
1281,6
1282,6
1283,6
1284,6
1285,6
1286,6
1287,6
1288,6
1289,6
1290,6
1291,6
1292,6
1293,6
1294,6
1295,6
1296,6
1297,6
1298,6
1299,6
1300,6
1301,5
1302,5
1303,5
1304,5
1305,5
1306,4
1307,4
1308,4
1309,4
1310,4
1311,4
1312,4
1313,4
1314,4
1315,4
1316,4
1317,4
1318,4
1319,4
1320,4
1321,4
1322,4
1323,4
1324,4
1325,4
1326,4
1327,4
1328,3
1329,3
1330,3
1331,3
1332,3
1333,3
1334,3
1335,3
1336,3
1337,3
1338,2
1339,2
1340,7
1341,6
1342,6
1343,6
1344,6
1345,6
1346,6
1347,5
1348,5
1349,5
1350,5
1351,5
1352,5
1353,5
1354,5
1355,5
1356,5
1357,5
1358,5
1359,5
1360,5
1361,5
1362,5
1363,5
1364,5
1365,5
1366,5
1367,5
1368,5
1369,5
1370,5
1371,5
1372,5
1373,5
1374,5
1375,4
1376,4
1377,4
1378,4
1379,4
1380,4
1381,4
1382,4
1383,4
1384,4
1385,4
1386,3
1387,3
1388,3
1389,3
1390,3
1391,3
1392,3
1393,3
1394,3
1395,3
1396,3
1397,3
1398,4
1399,4
1400,4
1401,4
1402,13
1403,13
1404,13
1405,13
1406,12
1407,12
1408,12
1409,12
1410,12
1411,12
1412,11
1413,11
1414,11
1415,11
1416,11
1417,11
1418,11
1419,11
1420,11
1421,11
1422,11
1423,11
1424,10
1425,10
1426,10
1427,10
1428,10
1429,10
1430,10
1431,10
1432,10
1433,10
1434,10
1435,10
1436,9
1437,8
1438,8
1439,8
1440,8
1441,8
1442,8
1443,8
1444,8
1445,8
1446,8
1447,7
1448,7
1449,7
1450,7
1451,7
1452,7
1453,7
1454,7
1455,7
1456,7
1457,7
1458,7
1459,7
1460,7
1461,7
1462,7
1463,7
1464,7
1465,7
1466,7
1467,7
1468,7
1469,7
1470,7
1471,7
1472,7
1473,7
1474,7
1475,16
1476,15
1477,15
1478,15
1479,15
1480,15
1481,15
1482,15
1483,14
1484,13
1485,13
1486,13
1487,13
1488,13
1489,13
1490,13
1491,13
1492,13
1493,13
1494,13
1495,11
1496,11
1497,11
1498,10
1499,10
1500,18
1501,18
1502,18
1503,18
1504,17
1505,17
1506,17
1507,17
1508,17
1509,17
1510,17
1511,17
1512,17
1513,17
1514,17
1515,17
1516,16
1517,16
1518,16
1519,16
1520,16
1521,16
1522,16
1523,16
1524,16
1525,15
1526,15
1527,15
1528,14
1529,13
1530,12
1531,12
1532,12
1533,12
1534,12
1535,11
1536,11
1537,11
1538,11
1539,11
1540,11
1541,11
1542,11
1543,18
1544,18
1545,17
1546,17
1547,17
1548,17
1549,20
1550,19
1551,19
1552,19
1553,19
1554,19
1555,18
1556,18
1557,17
1558,16
1559,16
1560,16
1561,16
1562,16
1563,15
1564,15
1565,14
1566,14
1567,14
1568,14
1569,14
1570,14
1571,14
1572,14
1573,14
1574,13
1575,13
1576,13
1577,13
1578,12
1579,12
1580,12
1581,12
1582,11
1583,11
1584,11
1585,11
1586,11
1587,11
1588,11
1589,10
1590,10
1591,10
1592,10
1593,10
1594,10
1595,9
1596,8
1597,8
1598,8
1599,8
1600,8
1601,7
1602,7
1603,7
1604,7
1605,7
1606,7
1607,7
1608,6
1609,6
1610,6
1611,4
1612,4
1613,4
1614,4
1615,4
1616,4
1617,4
1618,4
1619,4
1620,4
1621,4
1622,4
1623,4
1624,3
1625,3
1626,3
1627,3
1628,3
1629,3
1630,3
1631,2
1632,2
1633,2
1634,2
1635,2
1636,2
1637,2
1638,2
1639,2
1640,2
1641,2
1642,2
1643,2
1644,2
1645,2
1646,2
1647,2
1648,2
1649,2
1650,1
1651,1
1652,1
1653,1
1654,1
1655,1
1656,1
1657,1
1658,1
1659,1
1660,1
1661,1
1662,1
1663,1
1664,1
1665,10
1666,9
1667,9
1668,9
1669,9
1670,9
1671,9
1672,9
1673,9
1674,8
1675,8
1676,8
1677,8
1678,8
1679,8
1680,8
1681,8
1682,8
1683,8
1684,8
1685,8
1686,8
1687,7
1688,7
1689,7
1690,7
1691,7
1692,7
1693,7
1694,7
1695,7
1696,7
1697,12
1698,12
1699,12
1700,12
1701,12
1702,12
1703,12
1704,12
1705,12
1706,11
1707,11
1708,11
1709,11
1710,11
1711,11
1712,11
1713,11
1714,11
1715,11
1716,11
1717,11
1718,10
1719,10
1720,10
1721,10
1722,10
1723,15
1724,15
1725,15
1726,15
1727,14
1728,14
1729,14
1730,13
1731,13
1732,13
1733,19
1734,19
1735,25
1736,25
1737,25
1738,24
1739,24
1740,24
1741,23
1742,23
1743,22
1744,22
1745,22
1746,22
1747,22
1748,21
1749,21
1750,20
1751,20
1752,20
1753,18
1754,18
1755,17
1756,17
1757,17
1758,17
1759,17
1760,26
1761,25
1762,25
1763,24
1764,24
1765,23
1766,23
1767,23
1768,22
1769,22
1770,22
1771,21
1772,20
1773,20
1774,19
1775,19
1776,19
1777,19
1778,19
1779,17
1780,17
1781,17
1782,16
1783,16
1784,25
1785,25
1786,24
1787,24
1788,23
1789,22
1790,22
1791,22
1792,22
1793,22
1794,26
1795,26
1796,26
1797,26
1798,26
1799,26
1800,25
1801,25
1802,25
1803,25
1804,25
1805,24
1806,24
1807,24
1808,24
1809,24
1810,23
1811,23
1812,23
1813,23
1814,23
1815,23
1816,23
1817,23
1818,21
1819,21
1820,21
1821,21
1822,19
1823,19
1824,19
1825,19
1826,19
1827,18
1828,17
1829,17
1830,17
1831,16
1832,15
1833,15
1834,15
1835,15
1836,15
1837,15
1838,13
1839,13
1840,13
1841,13
1842,13
1843,13
1844,12
1845,12
1846,12
1847,12
1848,12
1849,11
1850,10
1851,10
1852,10
1853,10
1854,10
1855,10
1856,9
1857,8
1858,7
1859,7
1860,6
1861,6
1862,6
1863,6
1864,6
1865,6
1866,6
1867,6
1868,6
1869,6
1870,6
1871,5
1872,5
1873,5
1874,5
1875,4
1876,4
1877,4
1878,4
1879,4
1880,4
1881,4
1882,4
1883,4
1884,4
1885,4
1886,4
1887,4
1888,4
1889,4
1890,4
1891,4
1892,4
1893,4
1894,4
1895,4
1896,11
1897,11
1898,10
1899,10
1900,10
1901,10
1902,10
1903,16
1904,16
1905,16
1906,16
1907,16
1908,16
1909,16
1910,15
1911,15
1912,15
1913,14
1914,14
1915,14
1916,14
1917,14
1918,14
1919,14
1920,14
1921,14
1922,14
1923,14
1924,13
1925,12
1926,12
1927,11
1928,11
1929,10
1930,10
1931,10
1932,10
1933,10
1934,10
1935,10
1936,10
1937,10
1938,10
1939,9
1940,9
1941,8
1942,8
1943,8
1944,8
1945,7
1946,7
1947,7
1948,7
1949,7
1950,6
1951,6
1952,6
1953,6
1954,6
1955,5
1956,5
1957,5
1958,5
1959,5
1960,4
1961,4
1962,4
1963,4
1964,4
1965,7
1966,6
1967,6
1968,6
1969,6
1970,6
1971,6
1972,13
1973,12
1974,12
1975,12
1976,11
1977,11
1978,11
1979,11
1980,11
1981,11
1982,10
1983,9
1984,8
1985,8
1986,8
1987,8
1988,8
1989,7
1990,7
1991,7
1992,7
1993,7
1994,7
1995,7
1996,6
1997,6
1998,6
1999,6
2000,6
2001,6
2002,6
2003,6
2004,5
2005,5
2006,4
2007,4
2008,4
2009,4
2010,4
2011,4
2012,4
2013,4
2014,4
2015,4
2016,4
2017,4
2018,4
2019,4
2020,4
2021,4
2022,4
2023,4
2024,4
2025,4
2026,4
2027,4
2028,4
2029,4
2030,4
2031,4
2032,4
2033,4
2034,6
2035,6
2036,6
2037,6
2038,6
2039,5
2040,5
2041,5
2042,5
2043,5
2044,5
2045,5
2046,5
2047,5
2048,5
2049,5
2050,5
2051,12
2052,11
2053,11
2054,11
2055,11
2056,11
2057,10
2058,10
2059,10
2060,10
2061,10
2062,10
2063,10
2064,9
2065,9
2066,9
2067,9
2068,8
2069,8
2070,8
2071,8
2072,8
2073,8
2074,8
2075,8
2076,7
2077,7
2078,7
2079,7
2080,7
2081,7
2082,7
2083,7
2084,7
2085,7
2086,7
2087,7
2088,7
2089,7
2090,7
2091,7
2092,7
2093,7
2094,6
2095,6
2096,6
2097,6
2098,6
2099,6
2100,6
2101,6
2102,6
2103,6
2104,6
2105,6
2106,6
2107,6
2108,5
2109,4
2110,4
2111,4
2112,4
2113,4
2114,4
2115,4
2116,4
2117,4
2118,4
2119,3
2120,3
2121,3
2122,3
2123,3
2124,3
2125,3
2126,3
2127,3
2128,3
2129,3
2130,3
2131,3
2132,12
2133,12
2134,12
2135,12
2136,12
2137,12
2138,11
2139,11
2140,11
2141,11
2142,15
2143,15
2144,15
2145,15
2146,15
2147,15
2148,15
2149,14
2150,13
2151,13
2152,13
2153,13
2154,13
2155,12
2156,12
2157,12
2158,12
2159,12
2160,12
2161,12
2162,10
2163,10
2164,10
2165,10
2166,10
2167,10
2168,10
2169,10
2170,10
2171,9
2172,9
2173,9
2174,9
2175,9
2176,9
2177,9
2178,9
2179,9
2180,9
2181,9
2182,9
2183,8
2184,8
2185,8
2186,8
2187,8
2188,8
2189,8
2190,8
2191,8
2192,8
2193,8
2194,8
2195,8
2196,8
2197,8
2198,8
2199,8
2200,8
2201,7
2202,7
2203,7
2204,7
2205,7
2206,7
2207,7
2208,7
2209,7
2210,7
2211,7
2212,7
2213,7
2214,6
2215,6
2216,6
2217,5
2218,5
2219,5
2220,5
2221,4
2222,3
2223,3
2224,3
2225,3
2226,3
2227,2
2228,2
2229,2
2230,2
2231,2
2232,2
2233,2
2234,1
2235,1
2236,1
2237,1
2238,1
2239,1
2240,1
2241,1
2242,1
2243,1
2244,1
2245,1
2246,6
2247,6
2248,12
2249,12
2250,12
2251,12
2252,12
2253,12
2254,12
2255,12
2256,12
2257,12
2258,20
2259,20
2260,19
2261,19
2262,19
2263,19
2264,19
2265,19
2266,18
2267,18
2268,18
2269,18
2270,17
2271,17
2272,17
2273,17
2274,16
2275,16
2276,15
2277,15
2278,14
2279,14
2280,14
2281,14
2282,14
2283,14
2284,14
2285,14
2286,14
2287,14
2288,13
2289,13
2290,13
2291,13
2292,13
2293,13
2294,13
2295,13
2296,13
2297,13
2298,13
2299,13
2300,13
2301,13
2302,13
2303,13
2304,13
2305,13
2306,13
2307,13
2308,12
2309,11
2310,11
2311,10
2312,10
2313,10
2314,10
2315,10
2316,10
2317,10
2318,10
2319,10
2320,10
2321,9
2322,9
2323,9
2324,13
2325,13
2326,13
2327,13
2328,12
2329,12
2330,12
2331,12
2332,12
2333,12
2334,12
2335,11
2336,11
2337,10
2338,10
2339,10
2340,10
2341,10
2342,16
2343,16
2344,16
2345,15
2346,15
2347,15
2348,15
2349,14
2350,14
2351,14
2352,14
2353,13
2354,13
2355,13
2356,18
2357,18
2358,18
2359,18
2360,16
2361,16
2362,15
2363,15
2364,15
2365,14
2366,14
2367,14
2368,13
2369,13
2370,15
2371,15
2372,15
2373,14
2374,14
2375,14
2376,17
2377,16
2378,16
2379,16
2380,15
2381,15
2382,15
2383,14
2384,21
2385,21
2386,21
2387,21
2388,22
2389,21
2390,21
2391,21
2392,21
2393,21
2394,21
2395,21
2396,20
2397,19
2398,19
2399,19
2400,18
2401,18
2402,18
2403,17
2404,17
2405,17
2406,17
2407,25
2408,24
2409,24
2410,23
2411,23
2412,23
2413,23
2414,23
2415,23
2416,23
2417,23
2418,22
2419,22
2420,21
2421,21
2422,21
2423,21
2424,21
2425,21
2426,20
2427,20
2428,20
2429,20
2430,20
2431,20
2432,20
2433,20
2434,19
2435,25
2436,25
2437,25
2438,25
2439,25
2440,25
2441,24
2442,24
2443,22
2444,21
2445,26
2446,26
2447,26
2448,26
2449,27
2450,27
2451,27
2452,25
2453,23
2454,23
2455,23
2456,23
2457,23
2458,23
2459,23
2460,23
2461,21
2462,21
2463,21
2464,18
2465,18
2466,18
2467,18
2468,18
2469,18
2470,18
2471,18
2472,17
2473,17
2474,17
2475,17
2476,16
2477,16
2478,16
2479,16
2480,15
2481,15
2482,15
2483,15
2484,15
2485,14
2486,14
2487,14
2488,14
2489,14
2490,14
2491,14
2492,21
2493,21
2494,21
2495,21
2496,21
2497,21
2498,21
2499,21
2500,21
2501,20
2502,24
2503,24
2504,24
2505,23
2506,23
2507,22
2508,22
2509,22
2510,26
2511,26
2512,26
2513,26
2514,26
2515,26
2516,26
2517,26
2518,25
2519,23
2520,22
2521,22
2522,21
2523,21
2524,21
2525,20
2526,20
2527,19
2528,19
2529,19
2530,17
2531,17
2532,17
2533,16
2534,16
2535,15
2536,15
2537,22
2538,21
2539,21
2540,21
2541,21
2542,21
2543,21
2544,21
2545,21
2546,20
2547,20
2548,20
2549,20
2550,20
2551,20
2552,20
2553,23
2554,23
2555,27
2556,27
2557,27
2558,27
2559,27
2560,27
2561,27
2562,37
2563,36
2564,36
2565,36
2566,35
2567,34
2568,34
2569,33
2570,33
2571,32
2572,32
2573,32
2574,30
2575,30
2576,30
2577,30
2578,30
2579,30
2580,30
2581,30
2582,30
2583,29
2584,29
2585,29
2586,28
2587,27
2588,26
2589,25
2590,25
2591,25
2592,25
2593,23
2594,23
2595,23
2596,23
2597,23
2598,21
2599,19
2600,19
2601,18
2602,18
2603,18
2604,18
2605,17
2606,17
2607,17
2608,16
2609,15
2610,14
2611,19
2612,19
2613,19
2614,18
2615,16
2616,16
2617,15
2618,15
2619,15
2620,15
2621,13
2622,13
2623,13
2624,13
2625,13
2626,12
2627,12
2628,12
2629,12
2630,12
2631,12
2632,12
2633,11
2634,11
2635,11
2636,11
2637,11
2638,15
2639,15
2640,14
2641,13
2642,12
2643,12
2644,11
2645,11
2646,11
2647,11
2648,11
2649,11
2650,11
2651,11
2652,11
2653,11
2654,14
2655,14
2656,13
2657,13
2658,13
2659,13
2660,13
2661,12
2662,12
2663,11
2664,17
2665,17
2666,19
2667,19
2668,19
2669,19
2670,19
2671,18
2672,18
2673,18
2674,18
2675,18
2676,18
2677,18
2678,18
2679,18
2680,17
2681,16
2682,15
2683,15
2684,15
2685,23
2686,28
2687,28
2688,28
2689,28
2690,28
2691,28
2692,27
2693,27
2694,27
2695,27
2696,32
2697,30
2698,30
2699,30
2700,29
2701,28
2702,27
2703,27
2704,26
2705,25
2706,25
2707,25
2708,25
2709,25
2710,25
2711,25
2712,24
2713,23
2714,23
2715,22
2716,21
2717,21
2718,21
2719,19
2720,18
2721,17
2722,17
2723,17
2724,17
2725,17
2726,17
2727,17
2728,17
2729,25
2730,24
2731,23
2732,23
2733,23
2734,23
2735,23
2736,23
2737,22
2738,21
2739,21
2740,21
2741,19
2742,19
2743,19
2744,18
2745,18
2746,18
2747,17
2748,17
2749,17
2750,17
2751,16
2752,15
2753,15
2754,15
2755,15
2756,14
2757,18
2758,18
2759,18
2760,18
2761,18
2762,18
2763,18
2764,18
2765,17
2766,16
2767,16
2768,15
2769,15
2770,15
2771,18
2772,18
2773,18
2774,16
2775,16
2776,16
2777,16
2778,16
2779,15
2780,14
2781,14
2782,13
2783,13
2784,13
2785,12
2786,12
2787,12
2788,11
2789,11
2790,11
2791,11
2792,11
2793,11
2794,11
2795,11
2796,11
2797,11
2798,11
2799,11
2800,11
2801,10
2802,10
2803,9
2804,9
2805,9
2806,9
2807,18
2808,18
2809,18
2810,17
2811,17
2812,17
2813,17
2814,17
2815,16
2816,16
2817,16
2818,16
2819,16
2820,16
2821,15
2822,15
2823,21
2824,21
2825,21
2826,21
2827,21
2828,21
2829,21
2830,21
2831,21
2832,21
2833,21
2834,21
2835,21
2836,21
2837,21
2838,21
2839,20
2840,20
2841,20
2842,20
2843,20
2844,20
2845,20
2846,20
2847,20
2848,20
2849,20
2850,19
2851,19
2852,19
2853,19
2854,19
2855,19
2856,19
2857,18
2858,17
2859,17
2860,17
2861,17
2862,17
2863,17
2864,17
2865,16
2866,16
2867,16
2868,16
2869,16
2870,15
2871,15
2872,15
2873,14
2874,14
2875,14
2876,14
2877,14
2878,14
2879,14
2880,14
2881,14
2882,14
2883,12
2884,12
2885,12
2886,11
2887,16
2888,16
2889,16
2890,16
2891,20
2892,20
2893,19
2894,19
2895,19
2896,19
2897,19
2898,19
2899,17
2900,16
2901,15
2902,15
2903,15
2904,15
2905,14
2906,14
2907,14
2908,14
2909,14
2910,13
2911,12
2912,11
2913,11
2914,11
2915,11
2916,11
2917,11
2918,13
2919,13
2920,12
2921,12
2922,12
2923,12
2924,12
2925,11
2926,11
2927,10
2928,10
2929,10
2930,10
2931,9
2932,9
2933,8
2934,8
2935,8
2936,8
2937,8
2938,8
2939,7
2940,7
2941,7
2942,7
2943,7
2944,7
2945,7
2946,6
2947,6
2948,6
2949,6
2950,6
2951,6
2952,6
2953,6
2954,6
2955,6
2956,6
2957,5
2958,5
2959,5
2960,5
2961,4
2962,4
2963,3
2964,8
2965,8
2966,8
2967,8
2968,8
2969,8
2970,8
2971,8
2972,8
2973,8
2974,8
2975,8
2976,8
2977,8
2978,8
2979,8
2980,8
2981,8
2982,8
2983,8
2984,8
2985,8
2986,8
2987,8
2988,8
2989,8
2990,8
2991,8
2992,8
2993,8
2994,8
2995,8
