,TotalNeeded
532,2
533,2
534,2
535,2
536,2
537,2
538,2
539,2
540,2
541,2
542,2
543,2
544,2
545,2
546,2
547,2
548,2
549,2
550,2
551,2
552,2
553,2
554,2
555,2
556,2
557,2
558,2
559,2
560,1
561,1
562,1
563,1
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,1
578,1
579,1
580,1
581,1
582,9
583,8
584,8
585,8
586,8
587,8
588,8
589,8
590,8
591,8
592,8
593,8
594,8
595,8
596,7
597,7
598,7
599,7
600,7
601,7
602,7
603,7
604,7
605,7
606,7
607,7
608,7
609,7
610,7
611,7
612,7
613,7
614,7
615,7
616,6
617,6
618,6
619,5
620,5
621,5
622,5
623,5
624,5
625,5
626,5
627,5
628,5
629,5
630,5
631,5
632,5
633,5
634,5
635,5
636,5
637,5
638,5
639,5
640,7
641,7
642,7
643,7
644,7
645,7
646,7
647,7
648,7
649,7
650,7
651,7
652,7
653,7
654,7
655,7
656,7
657,7
658,7
659,7
660,7
661,7
662,6
663,5
664,5
665,4
666,4
667,4
668,4
669,4
670,4
671,3
672,3
673,3
674,3
675,3
676,3
677,3
678,3
679,3
680,3
681,3
682,3
683,3
684,3
685,2
686,2
687,2
688,2
689,2
690,2
691,2
692,2
693,2
694,2
695,2
696,2
697,2
698,2
699,2
700,2
701,2
702,2
703,2
704,2
705,1
706,1
707,1
708,1
709,1
710,1
711,1
712,4
713,4
714,4
715,4
716,4
717,6
718,12
719,11
720,11
721,11
722,11
723,11
724,11
725,11
726,11
727,16
728,16
729,15
730,14
731,14
732,14
733,14
734,14
735,14
736,13
737,13
738,13
739,13
740,13
741,13
742,13
743,13
744,13
745,13
746,11
747,11
748,11
749,11
750,10
751,9
752,9
753,9
754,9
755,8
756,7
757,7
758,7
759,7
760,7
761,7
762,7
763,7
764,7
765,14
766,13
767,13
768,13
769,13
770,13
771,13
772,13
773,13
774,13
775,13
776,13
777,13
778,13
779,13
780,13
781,12
782,11
783,11
784,10
785,10
786,17
787,17
788,17
789,17
790,17
791,17
792,16
793,16
794,16
795,16
796,16
797,16
798,14
799,13
800,13
801,13
802,13
803,13
804,13
805,13
806,13
807,12
808,12
809,11
810,11
811,11
812,11
813,11
814,11
815,10
816,10
817,10
818,10
819,10
820,10
821,10
822,10
823,15
824,15
825,15
826,15
827,15
828,15
829,15
830,15
831,14
832,14
833,14
834,13
835,13
836,15
837,14
838,14
839,14
840,14
841,14
842,14
843,14
844,13
845,12
846,12
847,12
848,11
849,27
850,27
851,27
852,27
853,27
854,27
855,27
856,26
857,26
858,26
859,26
860,26
861,26
862,26
863,26
864,25
865,25
866,23
867,23
868,23
869,23
870,23
871,23
872,23
873,23
874,22
875,21
876,21
877,21
878,20
879,20
880,20
881,20
882,20
883,19
884,19
885,19
886,19
887,18
888,18
889,16
890,16
891,15
892,15
893,15
894,15
895,14
896,14
897,14
898,14
899,14
900,13
901,13
902,13
903,12
904,12
905,12
906,11
907,11
908,11
909,11
910,11
911,9
912,9
913,9
914,9
915,9
916,9
917,8
918,7
919,7
920,7
921,6
922,6
923,6
924,6
925,6
926,5
927,5
928,5
929,5
930,5
931,5
932,5
933,4
934,4
935,4
936,4
937,4
938,4
939,4
940,4
941,4
942,3
943,3
944,3
945,3
946,3
947,3
948,3
949,2
950,2
951,2
952,2
953,2
954,2
955,1
956,1
957,1
958,1
959,1
960,1
961,1
962,1
963,1
964,1
965,1
966,1
967,1
968,1
969,1
970,1
971,1
972,1
973,1
974,0
975,0
976,0
977,0
978,0
979,0
980,0
981,0
982,0
983,0
984,0
985,0
986,0
987,0
988,0
989,0
990,0
991,0
992,0
993,0
994,4
995,4
996,4
997,4
998,4
999,4
1000,4
1001,3
1002,3
1003,3
1004,2
1005,2
1006,2
1007,2
1008,2
1009,2
1010,2
1011,2
1012,2
1013,2
1014,2
1015,2
1016,2
1017,2
1018,2
1019,2
1020,2
1021,2
1022,2
1023,2
1024,2
1025,2
1026,2
1027,2
1028,2
1029,2
1030,2
1031,2
1032,2
1033,9
1034,9
1035,9
1036,9
1037,9
1038,9
1039,9
1040,9
1041,9
1042,9
1043,9
1044,9
1045,9
1046,9
1047,9
1048,9
1049,9
1050,9
1051,9
1052,8
1053,8
1054,8
1055,7
1056,7
1057,7
1058,7
1059,6
1060,6
1061,6
1062,6
1063,6
1064,6
1065,6
1066,6
1067,6
1068,6
1069,6
1070,6
1071,6
1072,6
1073,6
1074,6
1075,5
1076,5
1077,5
1078,5
1079,5
1080,5
1081,5
1082,10
1083,10
1084,10
1085,10
1086,10
1087,10
1088,10
1089,10
1090,10
1091,10
1092,10
1093,10
1094,10
1095,10
1096,9
1097,9
1098,9
1099,8
1100,8
1101,8
1102,8
1103,8
1104,7
1105,7
1106,7
1107,7
1108,7
1109,7
1110,7
1111,7
1112,7
1113,7
1114,7
1115,7
1116,7
1117,7
1118,7
1119,7
1120,7
1121,7
1122,7
1123,6
1124,5
1125,5
1126,5
1127,4
1128,4
1129,4
1130,4
1131,4
1132,4
1133,4
1134,4
1135,4
1136,4
1137,4
1138,4
1139,4
1140,3
1141,3
1142,3
1143,3
1144,3
1145,3
1146,3
1147,3
1148,3
1149,2
1150,2
1151,2
1152,2
1153,2
1154,2
1155,2
1156,2
1157,2
1158,2
1159,2
1160,2
1161,2
1162,1
1163,1
1164,1
1165,1
1166,1
1167,1
1168,1
1169,1
1170,1
1171,1
1172,1
1173,1
1174,1
1175,1
1176,1
1177,1
1178,1
1179,1
1180,1
1181,1
1182,1
1183,1
1184,1
1185,1
1186,1
1187,1
1188,1
1189,4
1190,4
1191,3
1192,3
1193,3
1194,3
1195,3
1196,3
1197,3
1198,3
1199,3
1200,3
1201,3
1202,3
1203,3
1204,3
1205,3
1206,3
1207,3
1208,3
1209,3
1210,3
1211,3
1212,2
1213,2
1214,2
1215,2
1216,2
1217,2
1218,2
1219,2
1220,2
1221,2
1222,1
1223,1
1224,1
1225,1
1226,1
1227,1
1228,1
1229,1
1230,1
1231,1
1232,1
1233,1
1234,1
1235,1
1236,1
1237,1
1238,1
1239,1
1240,1
1241,1
1242,0
1243,0
1244,0
1245,0
1246,0
1247,0
1248,0
1249,0
1250,0
1251,0
1252,0
1253,0
1254,0
1255,0
1256,0
1257,0
1258,0
1259,0
1260,0
1261,0
1262,0
1263,0
1264,0
1265,0
1266,0
1267,0
1268,0
1269,0
1270,0
1271,0
1272,0
1273,0
1274,8
1275,8
1276,8
1277,8
1278,8
1279,8
1280,8
1281,8
1282,8
1283,8
1284,8
1285,8
1286,8
1287,8
1288,8
1289,8
1290,8
1291,8
1292,8
1293,8
1294,7
1295,7
1296,7
1297,7
1298,7
1299,7
1300,7
1301,7
1302,7
1303,7
1304,7
1305,7
1306,7
1307,7
1308,7
1309,7
1310,7
1311,6
1312,6
1313,6
1314,6
1315,6
1316,6
1317,6
1318,6
1319,6
1320,6
1321,6
1322,6
1323,6
1324,6
1325,6
1326,6
1327,6
1328,6
1329,6
1330,5
1331,5
1332,5
1333,5
1334,5
1335,5
1336,5
1337,5
1338,5
1339,5
1340,5
1341,5
1342,5
1343,5
1344,4
1345,4
1346,4
1347,4
1348,4
1349,4
1350,4
1351,4
1352,4
1353,4
1354,4
1355,4
1356,4
1357,5
1358,5
1359,5
1360,5
1361,5
1362,5
1363,5
1364,5
1365,5
1366,5
1367,5
1368,5
1369,5
1370,4
1371,4
1372,4
1373,4
1374,4
1375,8
1376,8
1377,8
1378,8
1379,8
1380,8
1381,8
1382,8
1383,8
1384,8
1385,7
1386,7
1387,7
1388,6
1389,6
1390,6
1391,6
1392,6
1393,6
1394,6
1395,6
1396,6
1397,6
1398,6
1399,6
1400,5
1401,5
1402,5
1403,5
1404,5
1405,5
1406,5
1407,5
1408,5
1409,5
1410,5
1411,5
1412,4
1413,4
1414,4
1415,4
1416,4
1417,4
1418,4
1419,4
1420,4
1421,4
1422,4
1423,4
1424,4
1425,4
1426,4
1427,3
1428,3
1429,3
1430,3
1431,2
1432,2
1433,2
1434,2
1435,2
1436,2
1437,2
1438,2
1439,2
1440,2
1441,2
1442,2
1443,2
1444,2
1445,2
1446,2
1447,2
1448,2
1449,2
1450,2
1451,2
1452,2
1453,2
1454,2
1455,2
1456,2
1457,2
1458,2
1459,2
1460,2
1461,2
1462,2
1463,2
1464,2
1465,2
1466,2
1467,2
1468,2
1469,2
1470,2
1471,2
1472,2
1473,2
1474,2
1475,2
1476,5
1477,5
1478,5
1479,5
1480,5
1481,5
1482,5
1483,5
1484,5
1485,5
1486,5
1487,5
1488,5
1489,5
1490,5
1491,10
1492,10
1493,10
1494,9
1495,9
1496,9
1497,9
1498,9
1499,9
1500,9
1501,8
1502,8
1503,8
1504,8
1505,8
1506,8
1507,13
1508,13
1509,13
1510,12
1511,12
1512,12
1513,12
1514,11
1515,11
1516,11
1517,10
1518,10
1519,10
1520,10
1521,14
1522,14
1523,13
1524,13
1525,13
1526,12
1527,12
1528,16
1529,16
1530,16
1531,15
1532,14
1533,14
1534,14
1535,13
1536,13
1537,12
1538,12
1539,11
1540,11
1541,11
1542,11
1543,11
1544,10
1545,10
1546,19
1547,19
1548,19
1549,19
1550,19
1551,19
1552,18
1553,18
1554,18
1555,18
1556,18
1557,18
1558,18
1559,18
1560,18
1561,18
1562,18
1563,18
1564,18
1565,18
1566,18
1567,17
1568,17
1569,24
1570,24
1571,24
1572,24
1573,24
1574,24
1575,24
1576,24
1577,23
1578,22
1579,22
1580,22
1581,21
1582,21
1583,21
1584,21
1585,21
1586,21
1587,21
1588,21
1589,20
1590,20
1591,20
1592,20
1593,20
1594,19
1595,18
1596,18
1597,18
1598,18
1599,18
1600,18
1601,18
1602,17
1603,17
1604,17
1605,17
1606,17
1607,16
1608,16
1609,22
1610,21
1611,21
1612,27
1613,27
1614,26
1615,26
1616,26
1617,26
1618,25
1619,25
1620,25
1621,24
1622,22
1623,22
1624,22
1625,21
1626,21
1627,19
1628,19
1629,19
1630,19
1631,19
1632,18
1633,18
1634,18
1635,17
1636,17
1637,16
1638,16
1639,15
1640,15
1641,15
1642,14
1643,16
1644,16
1645,16
1646,15
1647,15
1648,15
1649,15
1650,15
1651,15
1652,15
1653,14
1654,14
1655,14
1656,14
1657,14
1658,14
1659,17
1660,17
1661,17
1662,17
1663,17
1664,17
1665,17
1666,17
1667,17
1668,17
1669,16
1670,16
1671,15
1672,15
1673,15
1674,15
1675,15
1676,15
1677,14
1678,14
1679,13
1680,13
1681,13
1682,13
1683,13
1684,12
1685,12
1686,12
1687,12
1688,12
1689,12
1690,12
1691,12
1692,12
1693,11
1694,11
1695,11
1696,11
1697,10
1698,9
1699,9
1700,9
1701,9
1702,9
1703,9
1704,8
1705,8
1706,8
1707,7
1708,7
1709,7
1710,6
1711,5
1712,5
1713,5
1714,5
1715,4
1716,4
1717,4
1718,3
1719,2
1720,2
1721,2
1722,2
1723,2
1724,1
1725,1
1726,1
1727,1
1728,1
1729,1
1730,1
1731,1
1732,1
1733,1
1734,1
1735,1
1736,1
1737,1
1738,1
1739,1
1740,1
1741,1
1742,1
1743,1
1744,1
1745,1
1746,1
1747,1
1748,1
1749,1
1750,1
1751,1
1752,1
1753,1
1754,1
1755,1
1756,1
1757,1
1758,1
1759,1
1760,1
1761,1
1762,1
1763,1
1764,1
1765,1
1766,1
1767,1
1768,1
1769,7
1770,7
1771,7
1772,7
1773,7
1774,7
1775,7
1776,7
1777,6
1778,6
1779,6
1780,6
1781,6
1782,6
1783,6
1784,6
1785,6
1786,6
1787,6
1788,6
1789,6
1790,5
1791,5
1792,9
1793,9
1794,9
1795,9
1796,9
1797,9
1798,9
1799,9
1800,9
1801,9
1802,9
1803,7
1804,7
1805,7
1806,7
1807,7
1808,6
1809,6
1810,6
1811,6
1812,6
1813,6
1814,6
1815,6
1816,5
1817,5
1818,5
1819,5
1820,5
1821,5
1822,5
1823,5
1824,5
1825,5
1826,5
1827,5
1828,5
1829,5
1830,5
1831,5
1832,5
1833,5
1834,5
1835,5
1836,5
1837,5
1838,5
1839,5
1840,5
1841,5
1842,5
1843,4
1844,4
1845,4
1846,4
1847,4
1848,4
1849,4
1850,4
1851,4
1852,4
1853,4
1854,4
1855,4
1856,4
1857,4
1858,4
1859,4
1860,4
1861,4
1862,4
1863,4
1864,4
1865,4
1866,4
1867,4
1868,4
1869,4
1870,4
1871,4
1872,4
1873,4
1874,4
1875,4
1876,4
1877,4
1878,4
1879,4
1880,4
1881,4
1882,3
1883,3
1884,3
1885,3
1886,3
1887,3
1888,3
1889,3
1890,2
1891,2
1892,2
1893,2
1894,2
1895,2
1896,2
1897,2
1898,2
1899,2
1900,2
1901,2
1902,2
1903,2
1904,2
1905,2
1906,2
1907,2
1908,2
1909,2
1910,2
1911,2
1912,2
1913,2
1914,2
1915,1
1916,1
1917,1
1918,1
1919,1
1920,1
1921,1
1922,1
1923,1
1924,1
1925,1
1926,1
1927,1
1928,0
1929,0
1930,0
1931,0
1932,0
1933,0
1934,0
1935,0
1936,0
1937,0
1938,0
1939,0
1940,0
1941,0
1942,0
1943,0
1944,0
1945,0
1946,0
1947,0
1948,0
1949,0
1950,0
1951,0
1952,0
1953,0
1954,0
1955,0
1956,0
1957,0
1958,0
1959,0
1960,0
1961,0
1962,0
1963,6
1964,6
1965,6
1966,6
1967,6
1968,6
1969,6
1970,6
1971,11
1972,11
1973,11
1974,11
1975,11
1976,11
1977,11
1978,11
1979,11
1980,11
1981,11
1982,11
1983,11
1984,11
1985,11
1986,11
1987,11
1988,11
1989,11
1990,20
1991,20
1992,20
1993,20
1994,20
1995,20
1996,20
1997,18
1998,18
1999,17
2000,17
2001,17
2002,17
2003,17
2004,17
2005,17
2006,16
2007,15
2008,15
2009,15
2010,19
2011,19
2012,19
2013,19
2014,17
2015,17
2016,16
2017,17
2018,17
2019,17
2020,16
2021,16
2022,16
2023,16
2024,15
2025,15
2026,15
2027,15
2028,15
2029,15
2030,15
2031,15
2032,15
2033,15
2034,15
2035,14
2036,14
2037,14
2038,13
2039,13
2040,13
2041,13
2042,13
2043,13
2044,13
2045,13
2046,13
2047,12
2048,17
2049,17
2050,17
2051,16
2052,16
2053,16
2054,15
2055,15
2056,15
2057,15
2058,15
2059,15
2060,15
2061,15
2062,14
2063,14
2064,14
2065,14
2066,14
2067,14
2068,14
2069,13
2070,13
2071,19
2072,19
2073,18
2074,18
2075,18
2076,18
2077,16
2078,16
2079,16
2080,16
2081,15
2082,15
2083,14
2084,14
2085,25
2086,24
2087,23
2088,23
2089,23
2090,23
2091,23
2092,22
2093,22
2094,22
2095,21
2096,21
2097,20
2098,20
2099,20
2100,20
2101,20
2102,20
2103,20
2104,19
2105,19
2106,17
2107,17
2108,17
2109,17
2110,16
2111,16
2112,16
2113,16
2114,16
2115,16
2116,15
2117,15
2118,14
2119,14
2120,14
2121,14
2122,13
2123,13
2124,12
2125,12
2126,12
2127,12
2128,12
2129,12
2130,12
2131,12
2132,12
2133,11
2134,10
2135,19
2136,19
2137,19
2138,19
2139,18
2140,18
2141,18
2142,18
2143,18
2144,18
2145,18
2146,17
2147,17
2148,16
2149,16
2150,16
2151,16
2152,16
2153,16
2154,16
2155,16
2156,16
2157,15
2158,15
2159,15
2160,15
2161,15
2162,14
2163,14
2164,13
2165,13
2166,13
2167,13
2168,13
2169,13
2170,12
2171,12
2172,12
2173,11
2174,10
2175,10
2176,10
2177,10
2178,9
2179,9
2180,9
2181,9
2182,7
2183,7
2184,7
2185,7
2186,7
2187,7
2188,7
2189,7
2190,7
2191,6
2192,6
2193,6
2194,6
2195,5
2196,5
2197,5
2198,5
2199,4
2200,4
2201,4
2202,4
2203,4
2204,4
2205,4
2206,4
2207,3
2208,3
2209,3
2210,3
2211,3
2212,3
2213,3
2214,3
2215,3
2216,3
2217,3
2218,3
2219,3
2220,3
2221,3
2222,3
2223,3
2224,3
2225,3
2226,3
2227,2
2228,2
2229,2
2230,2
2231,2
2232,2
2233,2
2234,2
2235,2
2236,2
2237,2
2238,1
2239,1
2240,1
2241,1
2242,1
2243,1
2244,1
2245,1
2246,1
2247,1
2248,1
2249,1
2250,1
2251,1
2252,1
2253,1
2254,1
2255,1
2256,1
2257,1
2258,1
2259,1
2260,1
2261,1
2262,1
2263,1
2264,1
2265,1
2266,0
2267,0
2268,0
2269,0
2270,0
2271,0
2272,0
2273,0
2274,0
2275,0
2276,0
2277,0
2278,0
2279,0
2280,0
2281,0
2282,0
2283,0
2284,0
2285,0
2286,0
2287,0
2288,0
2289,0
2290,0
2291,0
2292,0
2293,0
2294,0
2295,0
2296,0
2297,0
2298,0
2299,0
2300,0
2301,0
2302,0
2303,0
2304,0
2305,9
2306,9
2307,9
2308,9
2309,9
2310,9
2311,9
2312,9
2313,8
2314,8
2315,8
2316,8
2317,10
2318,10
2319,10
2320,10
2321,10
2322,10
2323,10
2324,10
2325,10
2326,10
2327,14
2328,14
2329,14
2330,14
2331,14
2332,14
2333,14
2334,14
2335,14
2336,14
2337,14
2338,14
2339,14
2340,14
2341,14
2342,14
2343,14
2344,14
2345,14
2346,14
2347,14
2348,12
2349,12
2350,14
2351,13
2352,12
2353,12
2354,12
2355,11
2356,11
2357,11
2358,11
2359,11
2360,10
2361,10
2362,10
2363,10
2364,10
2365,9
2366,8
2367,8
2368,8
2369,8
2370,9
2371,9
2372,9
2373,9
2374,9
2375,9
2376,9
2377,9
2378,9
2379,9
2380,7
2381,7
2382,7
2383,7
2384,7
2385,7
2386,7
2387,7
2388,7
2389,6
2390,6
2391,6
2392,6
2393,6
2394,5
2395,5
2396,5
2397,5
2398,5
2399,5
2400,5
2401,5
2402,4
2403,4
2404,4
2405,4
2406,4
2407,4
2408,4
2409,4
2410,4
2411,4
2412,4
2413,4
2414,4
2415,3
2416,3
2417,3
2418,3
2419,3
2420,3
2421,3
2422,3
2423,3
2424,3
2425,3
2426,3
2427,3
2428,3
2429,3
2430,3
2431,3
2432,3
2433,3
2434,3
2435,3
2436,3
2437,3
2438,3
2439,3
2440,2
2441,2
2442,2
2443,2
2444,2
2445,1
2446,1
2447,1
2448,1
2449,1
2450,1
2451,1
2452,1
2453,1
2454,1
2455,1
2456,1
2457,1
2458,1
2459,1
2460,1
2461,1
2462,1
2463,1
2464,1
2465,1
2466,1
2467,1
2468,1
2469,1
2470,1
2471,1
2472,1
2473,1
2474,1
2475,1
2476,1
2477,1
2478,1
2479,1
2480,1
2481,1
2482,1
2483,1
2484,1
2485,1
2486,1
2487,1
2488,2
2489,2
2490,2
2491,2
2492,2
2493,2
2494,2
2495,2
2496,2
2497,2
2498,2
2499,2
2500,2
2501,2
2502,2
2503,2
2504,2
2505,2
2506,2
2507,2
2508,2
2509,2
2510,2
2511,2
2512,2
2513,1
2514,1
2515,1
2516,1
2517,1
2518,1
2519,1
2520,1
2521,1
2522,1
2523,1
2524,1
2525,1
2526,1
2527,1
2528,1
2529,1
2530,1
2531,1
2532,1
2533,1
2534,1
2535,1
2536,1
2537,1
2538,1
2539,1
2540,1
2541,0
2542,0
2543,0
2544,0
2545,0
2546,0
2547,0
2548,0
2549,0
2550,0
2551,0
2552,0
2553,0
2554,0
2555,0
2556,0
2557,0
2558,0
2559,0
2560,0
2561,0
2562,0
2563,0
2564,0
2565,0
2566,0
2567,0
2568,0
2569,0
2570,0
2571,0
2572,0
2573,2
2574,2
2575,2
2576,2
2577,2
2578,2
2579,2
2580,2
2581,2
2582,2
2583,2
2584,2
2585,5
2586,5
2587,5
2588,5
2589,5
2590,5
2591,5
2592,4
2593,4
2594,4
2595,4
2596,3
2597,3
2598,3
2599,3
2600,2
2601,2
2602,2
2603,4
2604,4
2605,4
2606,4
2607,4
2608,4
2609,4
2610,4
2611,4
2612,4
2613,4
2614,4
2615,4
2616,4
2617,3
2618,3
2619,3
2620,3
2621,2
2622,2
2623,2
2624,2
2625,2
2626,3
2627,3
2628,4
2629,4
2630,4
2631,4
2632,4
2633,4
2634,4
2635,4
2636,4
2637,4
2638,4
2639,4
2640,4
2641,4
2642,4
2643,5
2644,5
2645,5
2646,4
2647,4
2648,4
2649,4
2650,4
2651,4
2652,4
2653,4
2654,4
2655,4
2656,4
2657,4
2658,3
2659,3
2660,10
2661,10
2662,10
2663,10
2664,10
2665,10
2666,10
2667,10
2668,10
2669,9
2670,9
2671,9
2672,9
2673,8
2674,8
2675,8
2676,8
2677,8
2678,8
2679,8
2680,8
2681,8
2682,8
2683,8
2684,8
2685,8
2686,8
2687,8
2688,8
2689,8
2690,8
2691,8
2692,8
2693,8
2694,7
2695,7
2696,7
2697,7
2698,7
2699,7
2700,7
2701,6
2702,6
2703,6
2704,6
2705,6
2706,6
2707,6
2708,4
2709,4
2710,4
2711,4
2712,4
2713,4
2714,4
2715,4
2716,4
2717,4
2718,4
2719,11
2720,11
2721,11
2722,11
2723,11
2724,11
2725,11
2726,11
2727,11
2728,11
2729,11
2730,11
2731,11
2732,11
2733,11
2734,11
2735,11
2736,11
2737,10
2738,10
2739,10
2740,10
2741,10
2742,10
2743,10
2744,10
2745,10
2746,9
2747,9
2748,9
2749,9
2750,9
2751,16
2752,16
2753,16
2754,16
2755,16
2756,16
2757,16
2758,16
2759,15
2760,15
2761,15
2762,14
2763,14
2764,14
2765,13
2766,13
2767,13
2768,13
2769,13
2770,13
2771,13
2772,12
2773,11
2774,11
2775,11
2776,10
2777,10
2778,10
2779,10
2780,10
2781,10
2782,10
2783,10
2784,10
2785,10
2786,9
2787,9
2788,9
2789,9
2790,9
2791,9
2792,9
2793,9
2794,9
2795,8
2796,8
2797,8
2798,8
2799,8
2800,8
2801,8
2802,8
2803,8
2804,8
2805,8
2806,15
2807,15
2808,15
2809,15
2810,15
2811,14
2812,14
2813,14
2814,14
2815,14
2816,14
2817,14
2818,14
2819,14
2820,14
2821,13
2822,12
2823,12
2824,12
2825,12
2826,12
2827,11
2828,15
2829,14
2830,14
2831,14
2832,14
2833,14
2834,12
2835,15
2836,15
2837,15
2838,15
2839,24
2840,24
2841,24
2842,24
2843,24
2844,32
2845,32
2846,32
2847,32
2848,32
2849,30
2850,30
2851,30
2852,30
2853,29
2854,29
2855,29
2856,29
2857,29
2858,29
2859,29
2860,28
2861,28
2862,28
2863,26
2864,26
2865,26
2866,26
2867,26
2868,25
2869,24
2870,24
2871,23
2872,23
2873,22
2874,22
2875,22
2876,21
2877,20
2878,19
2879,18
2880,18
2881,17
2882,17
2883,17
2884,17
2885,16
2886,15
2887,15
2888,14
2889,22
2890,22
2891,22
2892,22
2893,22
2894,22
2895,22
2896,22
2897,20
2898,20
2899,20
2900,19
2901,19
2902,17
2903,17
2904,17
2905,17
2906,17
2907,15
2908,14
2909,14
2910,14
2911,14
2912,14
2913,13
2914,13
2915,13
2916,15
2917,13
2918,13
2919,13
2920,13
2921,13
2922,13
2923,12
2924,11
2925,10
2926,10
2927,10
2928,10
2929,9
2930,9
2931,9
2932,18
2933,18
2934,18
2935,18
2936,18
2937,18
2938,23
2939,21
2940,21
2941,26
2942,26
2943,26
2944,26
2945,26
2946,26
2947,25
2948,24
2949,23
2950,22
2951,21
2952,21
2953,25
2954,25
2955,25
2956,25
2957,25
2958,25
2959,25
2960,25
2961,25
2962,24
2963,24
2964,24
2965,24
2966,24
2967,24
2968,23
2969,22
2970,22
2971,22
2972,22
2973,21
2974,21
2975,21
2976,21
2977,21
2978,21
2979,20
2980,19
2981,19
2982,19
2983,19
2984,19
2985,19
2986,19
2987,19
2988,19
2989,19
2990,19
2991,18
2992,18
2993,18
2994,24
2995,24
