,TotalNeeded
532,2
533,2
534,2
535,2
536,2
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,1
556,5
557,5
558,5
559,5
560,5
561,5
562,5
563,5
564,5
565,5
566,4
567,4
568,4
569,4
570,4
571,4
572,4
573,4
574,4
575,4
576,3
577,3
578,3
579,3
580,3
581,2
582,2
583,2
584,2
585,2
586,2
587,2
588,2
589,2
590,2
591,2
592,2
593,2
594,2
595,2
596,2
597,2
598,2
599,2
600,2
601,2
602,2
603,2
604,2
605,2
606,2
607,2
608,2
609,2
610,2
611,2
612,2
613,2
614,2
615,2
616,2
617,2
618,2
619,2
620,2
621,2
622,2
623,2
624,2
625,2
626,2
627,2
628,2
629,2
630,2
631,2
632,2
633,2
634,2
635,2
636,2
637,2
638,1
639,1
640,1
641,1
642,1
643,1
644,1
645,1
646,1
647,1
648,1
649,1
650,1
651,1
652,1
653,1
654,1
655,1
656,1
657,5
658,5
659,5
660,5
661,4
662,4
663,4
664,4
665,4
666,4
667,4
668,4
669,4
670,4
671,4
672,4
673,4
674,4
675,4
676,4
677,4
678,4
679,4
680,4
681,4
682,4
683,4
684,4
685,4
686,4
687,4
688,4
689,4
690,4
691,4
692,4
693,4
694,4
695,4
696,4
697,4
698,4
699,4
700,3
701,3
702,3
703,3
704,3
705,3
706,3
707,3
708,3
709,3
710,3
711,3
712,3
713,3
714,3
715,3
716,3
717,3
718,3
719,2
720,2
721,2
722,2
723,2
724,2
725,2
726,2
727,2
728,2
729,2
730,2
731,2
732,1
733,1
734,1
735,1
736,1
737,1
738,1
739,1
740,1
741,1
742,1
743,1
744,1
745,1
746,1
747,1
748,1
749,1
750,1
751,1
752,1
753,1
754,1
755,1
756,1
757,1
758,1
759,1
760,1
761,1
762,1
763,1
764,1
765,1
766,1
767,1
768,1
769,1
770,1
771,1
772,1
773,1
774,1
775,1
776,1
777,1
778,1
779,1
780,1
781,1
782,1
783,1
784,1
785,9
786,9
787,9
788,9
789,9
790,15
791,15
792,15
793,15
794,15
795,15
796,15
797,14
798,14
799,14
800,14
801,14
802,13
803,13
804,13
805,13
806,13
807,13
808,13
809,13
810,13
811,13
812,13
813,13
814,13
815,13
816,13
817,13
818,13
819,13
820,12
821,12
822,12
823,11
824,11
825,11
826,11
827,11
828,11
829,11
830,11
831,11
832,11
833,11
834,10
835,10
836,10
837,10
838,10
839,10
840,10
841,10
842,10
843,10
844,10
845,10
846,10
847,10
848,10
849,10
850,10
851,10
852,10
853,10
854,10
855,9
856,9
857,9
858,9
859,9
860,9
861,9
862,9
863,8
864,8
865,8
866,8
867,8
868,8
869,8
870,8
871,8
872,8
873,7
874,7
875,7
876,7
877,7
878,7
879,7
880,6
881,6
882,6
883,6
884,6
885,6
886,6
887,6
888,6
889,6
890,5
891,5
892,4
893,4
894,4
895,4
896,4
897,4
898,4
899,4
900,4
901,4
902,4
903,4
904,4
905,4
906,3
907,3
908,3
909,3
910,2
911,2
912,2
913,2
914,2
915,2
916,2
917,2
918,2
919,2
920,1
921,1
922,1
923,1
924,1
925,1
926,1
927,1
928,1
929,1
930,1
931,1
932,1
933,1
934,1
935,1
936,1
937,0
938,0
939,0
940,0
941,0
942,0
943,0
944,0
945,0
946,0
947,0
948,0
949,0
950,0
951,0
952,0
953,0
954,0
955,0
956,0
957,0
958,0
959,0
960,0
961,0
962,0
963,0
964,0
965,0
966,0
967,0
968,0
969,0
970,0
971,0
972,0
973,0
974,0
975,0
976,1
977,1
978,1
979,1
980,1
981,1
982,1
983,1
984,1
985,1
986,1
987,1
988,1
989,1
990,1
991,1
992,1
993,1
994,1
995,1
996,7
997,7
998,7
999,7
1000,7
1001,7
1002,7
1003,7
1004,7
1005,7
1006,7
1007,7
1008,7
1009,7
1010,6
1011,6
1012,6
1013,6
1014,6
1015,5
1016,5
1017,5
1018,8
1019,8
1020,8
1021,7
1022,7
1023,7
1024,7
1025,7
1026,7
1027,7
1028,7
1029,7
1030,7
1031,7
1032,7
1033,6
1034,6
1035,6
1036,5
1037,5
1038,5
1039,5
1040,5
1041,5
1042,5
1043,5
1044,5
1045,5
1046,5
1047,5
1048,5
1049,5
1050,5
1051,5
1052,5
1053,5
1054,5
1055,5
1056,4
1057,4
1058,4
1059,4
1060,3
1061,3
1062,3
1063,3
1064,3
1065,3
1066,3
1067,3
1068,3
1069,3
1070,3
1071,3
1072,3
1073,3
1074,3
1075,3
1076,3
1077,3
1078,3
1079,3
1080,3
1081,3
1082,3
1083,3
1084,3
1085,3
1086,3
1087,3
1088,3
1089,3
1090,3
1091,3
1092,3
1093,3
1094,3
1095,11
1096,11
1097,11
1098,11
1099,11
1100,11
1101,11
1102,11
1103,10
1104,10
1105,10
1106,10
1107,10
1108,10
1109,10
1110,10
1111,10
1112,10
1113,10
1114,10
1115,16
1116,16
1117,16
1118,16
1119,16
1120,16
1121,16
1122,16
1123,16
1124,15
1125,15
1126,15
1127,14
1128,14
1129,14
1130,14
1131,14
1132,14
1133,13
1134,13
1135,13
1136,13
1137,13
1138,13
1139,13
1140,13
1141,13
1142,13
1143,13
1144,13
1145,13
1146,12
1147,12
1148,12
1149,11
1150,11
1151,11
1152,18
1153,18
1154,20
1155,20
1156,20
1157,20
1158,19
1159,19
1160,19
1161,19
1162,19
1163,19
1164,18
1165,17
1166,16
1167,15
1168,15
1169,15
1170,15
1171,15
1172,14
1173,14
1174,14
1175,12
1176,12
1177,11
1178,11
1179,10
1180,9
1181,9
1182,9
1183,9
1184,9
1185,8
1186,8
1187,8
1188,8
1189,8
1190,8
1191,8
1192,10
1193,10
1194,9
1195,8
1196,8
1197,7
1198,7
1199,7
1200,7
1201,7
1202,7
1203,7
1204,7
1205,6
1206,6
1207,5
1208,4
1209,4
1210,4
1211,4
1212,4
1213,4
1214,4
1215,3
1216,3
1217,3
1218,3
1219,9
1220,9
1221,9
1222,9
1223,8
1224,8
1225,8
1226,8
1227,8
1228,8
1229,8
1230,8
1231,8
1232,8
1233,8
1234,7
1235,7
1236,7
1237,6
1238,6
1239,6
1240,6
1241,6
1242,6
1243,6
1244,5
1245,5
1246,5
1247,5
1248,5
1249,5
1250,5
1251,5
1252,5
1253,5
1254,5
1255,4
1256,4
1257,4
1258,4
1259,4
1260,4
1261,4
1262,4
1263,4
1264,4
1265,4
1266,7
1267,7
1268,7
1269,7
1270,6
1271,6
1272,6
1273,6
1274,6
1275,6
1276,6
1277,6
1278,6
1279,6
1280,6
1281,6
1282,6
1283,6
1284,6
1285,6
1286,5
1287,5
1288,5
1289,5
1290,5
1291,5
1292,5
1293,5
1294,5
1295,5
1296,5
1297,5
1298,5
1299,5
1300,5
1301,5
1302,5
1303,5
1304,5
1305,5
1306,5
1307,5
1308,4
1309,4
1310,4
1311,3
1312,3
1313,2
1314,2
1315,2
1316,2
1317,2
1318,2
1319,2
1320,2
1321,2
1322,2
1323,1
1324,1
1325,1
1326,1
1327,7
1328,7
1329,7
1330,7
1331,7
1332,7
1333,5
1334,5
1335,5
1336,5
1337,5
1338,5
1339,6
1340,6
1341,6
1342,6
1343,6
1344,6
1345,6
1346,6
1347,5
1348,5
1349,5
1350,5
1351,5
1352,5
1353,5
1354,5
1355,5
1356,4
1357,4
1358,4
1359,4
1360,4
1361,4
1362,4
1363,4
1364,4
1365,4
1366,4
1367,4
1368,4
1369,4
1370,4
1371,3
1372,3
1373,3
1374,3
1375,3
1376,3
1377,3
1378,3
1379,3
1380,3
1381,3
1382,3
1383,3
1384,3
1385,2
1386,2
1387,2
1388,2
1389,2
1390,2
1391,2
1392,2
1393,2
1394,2
1395,5
1396,5
1397,5
1398,5
1399,5
1400,5
1401,5
1402,4
1403,4
1404,4
1405,4
1406,4
1407,4
1408,9
1409,9
1410,9
1411,9
1412,9
1413,9
1414,9
1415,8
1416,9
1417,9
1418,8
1419,8
1420,16
1421,16
1422,16
1423,16
1424,16
1425,16
1426,16
1427,16
1428,16
1429,16
1430,16
1431,15
1432,15
1433,14
1434,13
1435,12
1436,12
1437,12
1438,12
1439,12
1440,12
1441,11
1442,11
1443,11
1444,11
1445,10
1446,10
1447,10
1448,10
1449,10
1450,10
1451,16
1452,16
1453,16
1454,16
1455,16
1456,16
1457,16
1458,16
1459,16
1460,15
1461,15
1462,14
1463,14
1464,14
1465,14
1466,14
1467,13
1468,13
1469,12
1470,12
1471,12
1472,12
1473,12
1474,12
1475,12
1476,12
1477,12
1478,12
1479,12
1480,12
1481,12
1482,12
1483,12
1484,12
1485,12
1486,12
1487,12
1488,11
1489,11
1490,11
1491,11
1492,11
1493,14
1494,14
1495,13
1496,13
1497,13
1498,13
1499,13
1500,13
1501,12
1502,12
1503,12
1504,12
1505,12
1506,12
1507,12
1508,12
1509,12
1510,12
1511,12
1512,11
1513,10
1514,10
1515,10
1516,9
1517,9
1518,9
1519,8
1520,8
1521,8
1522,8
1523,8
1524,8
1525,8
1526,8
1527,8
1528,8
1529,8
1530,8
1531,8
1532,8
1533,8
1534,8
1535,8
1536,8
1537,8
1538,8
1539,8
1540,8
1541,8
1542,8
1543,8
1544,7
1545,7
1546,13
1547,13
1548,12
1549,11
1550,11
1551,11
1552,10
1553,10
1554,10
1555,10
1556,8
1557,8
1558,8
1559,8
1560,8
1561,7
1562,7
1563,7
1564,7
1565,7
1566,7
1567,7
1568,7
1569,7
1570,7
1571,6
1572,6
1573,6
1574,6
1575,5
1576,5
1577,5
1578,5
1579,5
1580,10
1581,10
1582,10
1583,10
1584,10
1585,10
1586,10
1587,10
1588,10
1589,9
1590,9
1591,9
1592,9
1593,9
1594,8
1595,8
1596,8
1597,8
1598,8
1599,8
1600,8
1601,8
1602,8
1603,7
1604,7
1605,7
1606,7
1607,7
1608,7
1609,7
1610,7
1611,7
1612,7
1613,6
1614,6
1615,6
1616,7
1617,7
1618,7
1619,7
1620,7
1621,7
1622,7
1623,7
1624,7
1625,7
1626,7
1627,7
1628,7
1629,7
1630,7
1631,7
1632,7
1633,6
1634,6
1635,6
1636,4
1637,4
1638,4
1639,4
1640,4
1641,4
1642,4
1643,4
1644,4
1645,3
1646,3
1647,3
1648,3
1649,3
1650,3
1651,2
1652,4
1653,4
1654,4
1655,4
1656,4
1657,4
1658,3
1659,3
1660,3
1661,3
1662,3
1663,3
1664,3
1665,3
1666,3
1667,3
1668,3
1669,3
1670,3
1671,3
1672,3
1673,3
1674,3
1675,3
1676,3
1677,3
1678,3
1679,3
1680,3
1681,3
1682,3
1683,3
1684,3
1685,3
1686,3
1687,3
1688,3
1689,3
1690,3
1691,3
1692,3
1693,3
1694,2
1695,2
1696,2
1697,2
1698,2
1699,1
1700,1
1701,1
1702,1
1703,1
1704,1
1705,1
1706,1
1707,1
1708,1
1709,1
1710,1
1711,1
1712,1
1713,1
1714,1
1715,1
1716,1
1717,1
1718,1
1719,1
1720,1
1721,1
1722,1
1723,1
1724,1
1725,1
1726,1
1727,7
1728,7
1729,7
1730,7
1731,7
1732,7
1733,7
1734,7
1735,7
1736,7
1737,7
1738,15
1739,14
1740,14
1741,14
1742,14
1743,13
1744,13
1745,12
1746,12
1747,12
1748,12
1749,12
1750,12
1751,11
1752,10
1753,10
1754,10
1755,10
1756,10
1757,10
1758,10
1759,10
1760,10
1761,10
1762,10
1763,9
1764,9
1765,9
1766,9
1767,9
1768,9
1769,9
1770,9
1771,8
1772,12
1773,12
1774,21
1775,21
1776,21
1777,21
1778,21
1779,20
1780,20
1781,20
1782,20
1783,19
1784,19
1785,19
1786,19
1787,19
1788,18
1789,17
1790,25
1791,25
1792,25
1793,25
1794,25
1795,25
1796,25
1797,25
1798,28
1799,26
1800,26
1801,26
1802,26
1803,25
1804,24
1805,24
1806,24
1807,24
1808,24
1809,24
1810,23
1811,23
1812,23
1813,22
1814,21
1815,21
1816,21
1817,21
1818,21
1819,21
1820,20
1821,20
1822,20
1823,20
1824,20
1825,18
1826,18
1827,18
1828,18
1829,17
1830,17
1831,17
1832,17
1833,16
1834,16
1835,16
1836,16
1837,16
1838,15
1839,14
1840,21
1841,20
1842,19
1843,19
1844,19
1845,19
1846,19
1847,18
1848,18
1849,18
1850,17
1851,17
1852,17
1853,17
1854,17
1855,17
1856,17
1857,17
1858,17
1859,16
1860,16
1861,16
1862,15
1863,14
1864,14
1865,13
1866,13
1867,13
1868,22
1869,21
1870,21
1871,21
1872,21
1873,20
1874,20
1875,20
1876,20
1877,20
1878,19
1879,18
1880,18
1881,18
1882,18
1883,18
1884,18
1885,17
1886,17
1887,17
1888,17
1889,17
1890,17
1891,16
1892,23
1893,23
1894,23
1895,23
1896,22
1897,22
1898,21
1899,21
1900,21
1901,21
1902,28
1903,27
1904,25
1905,25
1906,25
1907,25
1908,24
1909,24
1910,23
1911,23
1912,23
1913,23
1914,23
1915,23
1916,25
1917,25
1918,25
1919,25
1920,25
1921,25
1922,23
1923,23
1924,23
1925,23
1926,22
1927,22
1928,26
1929,26
1930,26
1931,30
1932,30
1933,29
1934,29
1935,37
1936,37
1937,37
1938,35
1939,34
1940,34
1941,34
1942,33
1943,33
1944,32
1945,32
1946,32
1947,32
1948,30
1949,30
1950,30
1951,29
1952,29
1953,29
1954,29
1955,29
1956,28
1957,28
1958,27
1959,27
1960,25
1961,25
1962,25
1963,25
1964,24
1965,24
1966,24
1967,24
1968,32
1969,32
1970,32
1971,32
1972,32
1973,32
1974,30
1975,30
1976,30
1977,29
1978,29
1979,29
1980,29
1981,29
1982,29
1983,27
1984,26
1985,26
1986,30
1987,30
1988,29
1989,28
1990,27
1991,27
1992,27
1993,27
1994,27
1995,27
1996,27
1997,26
1998,24
1999,23
2000,23
2001,23
2002,21
2003,21
2004,20
2005,20
2006,20
2007,20
2008,19
2009,19
2010,18
2011,18
2012,18
2013,17
2014,17
2015,17
2016,17
2017,16
2018,16
2019,16
2020,16
2021,16
2022,16
2023,15
2024,20
2025,20
2026,20
2027,20
2028,20
2029,20
2030,20
2031,20
2032,20
2033,20
2034,18
2035,18
2036,18
2037,18
2038,17
2039,17
2040,17
2041,17
2042,23
2043,23
2044,23
2045,23
2046,23
2047,23
2048,23
2049,23
2050,23
2051,22
2052,22
2053,22
2054,21
2055,20
2056,20
2057,20
2058,19
2059,19
2060,18
2061,18
2062,18
2063,18
2064,17
2065,17
2066,14
2067,14
2068,14
2069,14
2070,14
2071,14
2072,13
2073,12
2074,12
2075,10
2076,10
2077,10
2078,10
2079,10
2080,10
2081,10
2082,10
2083,10
2084,17
2085,17
2086,17
2087,16
2088,21
2089,21
2090,21
2091,21
2092,21
2093,21
2094,20
2095,20
2096,20
2097,20
2098,20
2099,19
2100,19
2101,19
2102,19
2103,18
2104,18
2105,18
2106,16
2107,15
2108,15
2109,15
2110,15
2111,15
2112,15
2113,15
2114,15
2115,15
2116,14
2117,12
2118,11
2119,11
2120,11
2121,11
2122,11
2123,11
2124,11
2125,10
2126,10
2127,10
2128,10
2129,10
2130,10
2131,9
2132,9
2133,9
2134,9
2135,9
2136,9
2137,9
2138,9
2139,9
2140,9
2141,9
2142,9
2143,16
2144,16
2145,16
2146,16
2147,16
2148,15
2149,15
2150,15
2151,14
2152,14
2153,14
2154,14
2155,14
2156,14
2157,12
2158,12
2159,12
2160,12
2161,12
2162,12
2163,12
2164,11
2165,11
2166,18
2167,18
2168,17
2169,17
2170,17
2171,16
2172,16
2173,16
2174,16
2175,16
2176,15
2177,15
2178,15
2179,15
2180,15
2181,15
2182,15
2183,15
2184,15
2185,15
2186,14
2187,14
2188,14
2189,12
2190,12
2191,12
2192,11
2193,11
2194,11
2195,11
2196,11
2197,11
2198,11
2199,11
2200,11
2201,13
2202,13
2203,13
2204,13
2205,13
2206,13
2207,13
2208,13
2209,13
2210,13
2211,13
2212,13
2213,13
2214,13
2215,13
2216,13
2217,15
2218,14
2219,14
2220,14
2221,14
2222,14
2223,13
2224,13
2225,13
2226,12
2227,12
2228,12
2229,11
2230,11
2231,11
2232,10
2233,10
2234,10
2235,9
2236,18
2237,17
2238,17
2239,17
2240,16
2241,16
2242,16
2243,24
2244,24
2245,24
2246,23
2247,23
2248,23
2249,23
2250,23
2251,23
2252,23
2253,22
2254,21
2255,21
2256,21
2257,20
2258,20
2259,19
2260,19
2261,17
2262,17
2263,17
2264,17
2265,17
2266,17
2267,18
2268,18
2269,18
2270,18
2271,18
2272,18
2273,18
2274,23
2275,22
2276,22
2277,22
2278,22
2279,22
2280,22
2281,22
2282,22
2283,21
2284,21
2285,21
2286,21
2287,20
2288,20
2289,27
2290,27
2291,27
2292,27
2293,27
2294,27
2295,27
2296,27
2297,27
2298,26
2299,25
2300,25
2301,25
2302,25
2303,25
2304,25
2305,25
2306,25
2307,24
2308,24
2309,24
2310,22
2311,21
2312,21
2313,21
2314,21
2315,21
2316,21
2317,21
2318,21
2319,20
2320,19
2321,19
2322,18
2323,18
2324,17
2325,17
2326,17
2327,17
2328,16
2329,15
2330,15
2331,15
2332,15
2333,15
2334,15
2335,15
2336,14
2337,14
2338,14
2339,14
2340,14
2341,13
2342,13
2343,16
2344,15
2345,15
2346,15
2347,15
2348,15
2349,15
2350,24
2351,24
2352,24
2353,24
2354,24
2355,23
2356,23
2357,23
2358,23
2359,22
2360,22
2361,22
2362,21
2363,21
2364,21
2365,20
2366,20
2367,19
2368,18
2369,18
2370,18
2371,18
2372,18
2373,18
2374,18
2375,18
2376,18
2377,18
2378,18
2379,17
2380,16
2381,16
2382,16
2383,15
2384,15
2385,15
2386,15
2387,13
2388,13
2389,13
2390,13
2391,13
2392,13
2393,13
2394,13
2395,12
2396,12
2397,12
2398,12
2399,12
2400,12
2401,11
2402,10
2403,10
2404,10
2405,10
2406,10
2407,10
2408,10
2409,10
2410,10
2411,9
2412,8
2413,8
2414,8
2415,8
2416,8
2417,8
2418,8
2419,8
2420,8
2421,9
2422,9
2423,17
2424,17
2425,17
2426,17
2427,17
2428,16
2429,16
2430,16
2431,16
2432,16
2433,16
2434,16
2435,16
2436,16
2437,14
2438,14
2439,14
2440,14
2441,14
2442,14
2443,14
2444,13
2445,13
2446,13
2447,13
2448,12
2449,12
2450,12
2451,12
2452,11
2453,11
2454,11
2455,19
2456,19
2457,19
2458,19
2459,19
2460,19
2461,19
2462,18
2463,26
2464,26
2465,26
2466,26
2467,26
2468,32
2469,32
2470,32
2471,31
2472,30
2473,30
2474,30
2475,30
2476,30
2477,30
2478,29
2479,29
2480,29
2481,27
2482,27
2483,27
2484,26
2485,26
2486,26
2487,26
2488,26
2489,26
2490,26
2491,26
2492,24
2493,24
2494,23
2495,22
2496,21
2497,21
2498,21
2499,21
2500,25
2501,25
2502,23
2503,23
2504,22
2505,22
2506,22
2507,23
2508,23
2509,22
2510,21
2511,21
2512,20
2513,20
2514,19
2515,18
2516,18
2517,18
2518,18
2519,17
2520,17
2521,17
2522,17
2523,17
2524,16
2525,16
2526,16
2527,16
2528,23
2529,23
2530,23
2531,22
2532,21
2533,21
2534,25
2535,25
2536,25
2537,25
2538,25
2539,23
2540,23
2541,23
2542,23
2543,23
2544,23
2545,22
2546,22
2547,22
2548,20
2549,20
2550,20
2551,20
2552,20
2553,20
2554,19
2555,19
2556,18
2557,18
2558,16
2559,16
2560,14
2561,14
2562,14
2563,14
2564,13
2565,13
2566,13
2567,12
2568,11
2569,10
2570,10
2571,9
2572,9
2573,9
2574,9
2575,9
2576,9
2577,8
2578,8
2579,8
2580,8
2581,6
2582,6
2583,7
2584,6
2585,6
2586,6
2587,6
2588,6
2589,6
2590,5
2591,5
2592,5
2593,5
2594,6
2595,6
2596,6
2597,6
2598,6
2599,6
2600,6
2601,6
2602,6
2603,6
2604,6
2605,6
2606,6
2607,6
2608,6
2609,5
2610,5
2611,5
2612,5
2613,5
2614,5
2615,5
2616,5
2617,10
2618,10
2619,10
2620,10
2621,10
2622,9
2623,9
2624,9
2625,9
2626,9
2627,8
2628,7
2629,7
2630,7
2631,7
2632,7
2633,7
2634,7
2635,7
2636,7
2637,7
2638,7
2639,7
2640,7
2641,7
2642,7
2643,7
2644,7
2645,7
2646,7
2647,6
2648,6
2649,6
2650,6
2651,6
2652,15
2653,13
2654,13
2655,13
2656,13
2657,13
2658,12
2659,12
2660,12
2661,11
2662,11
2663,10
2664,10
2665,10
2666,10
2667,10
2668,10
2669,10
2670,10
2671,10
2672,10
2673,9
2674,9
2675,9
2676,9
2677,9
2678,9
2679,8
2680,8
2681,8
2682,8
2683,8
2684,8
2685,8
2686,7
2687,7
2688,7
2689,7
2690,6
2691,6
2692,6
2693,6
2694,6
2695,6
2696,6
2697,6
2698,6
2699,6
2700,6
2701,6
2702,6
2703,6
2704,6
2705,6
2706,6
2707,5
2708,5
2709,5
2710,12
2711,12
2712,12
2713,12
2714,12
2715,12
2716,12
2717,12
2718,12
2719,12
2720,12
2721,12
2722,12
2723,12
2724,18
2725,18
2726,17
2727,25
2728,25
2729,25
2730,25
2731,25
2732,25
2733,24
2734,23
2735,23
2736,22
2737,22
2738,22
2739,22
2740,22
2741,22
2742,22
2743,20
2744,20
2745,20
2746,20
2747,20
2748,19
2749,18
2750,18
2751,18
2752,18
2753,18
2754,18
2755,17
2756,17
2757,17
2758,17
2759,17
2760,17
2761,16
2762,16
2763,18
2764,17
2765,17
2766,18
2767,18
2768,18
2769,17
2770,17
2771,17
2772,17
2773,17
2774,17
2775,17
2776,17
2777,16
2778,16
2779,16
2780,16
2781,16
2782,17
2783,17
2784,17
2785,17
2786,16
2787,15
2788,14
2789,14
2790,14
2791,14
2792,13
2793,13
2794,13
2795,13
2796,13
2797,12
2798,12
2799,11
2800,11
2801,11
2802,11
2803,11
2804,10
2805,10
2806,10
2807,10
2808,10
2809,10
2810,10
2811,10
2812,10
2813,9
2814,8
2815,8
2816,8
2817,8
2818,8
2819,8
2820,8
2821,8
2822,8
2823,8
2824,7
2825,7
2826,7
2827,7
2828,7
2829,7
2830,7
2831,7
2832,7
2833,6
2834,6
2835,6
2836,6
2837,6
2838,6
2839,5
2840,4
2841,4
2842,4
2843,4
2844,4
2845,4
2846,4
2847,4
2848,4
2849,4
2850,4
2851,4
2852,4
2853,4
2854,4
2855,4
2856,4
2857,4
2858,4
2859,3
2860,3
2861,3
2862,3
2863,3
2864,3
2865,3
2866,3
2867,3
2868,3
2869,3
2870,3
2871,3
2872,3
2873,3
2874,3
2875,3
2876,3
2877,3
2878,3
2879,3
2880,3
2881,3
2882,3
2883,3
2884,3
2885,3
2886,2
2887,2
2888,2
2889,2
2890,2
2891,2
2892,1
2893,1
2894,1
2895,1
2896,1
2897,1
2898,1
2899,1
2900,1
2901,1
2902,3
2903,3
2904,3
2905,3
2906,3
2907,3
2908,3
2909,3
2910,3
2911,3
2912,3
2913,3
2914,3
2915,3
2916,3
2917,3
2918,3
2919,3
2920,3
2921,3
2922,3
2923,3
2924,3
2925,3
2926,3
2927,3
2928,8
2929,8
2930,8
2931,8
2932,8
2933,8
2934,8
2935,8
2936,8
2937,8
2938,7
2939,7
2940,6
2941,6
2942,6
2943,6
2944,6
2945,6
2946,6
2947,6
2948,6
2949,6
2950,6
2951,6
2952,6
2953,6
2954,6
2955,6
2956,6
2957,6
2958,6
2959,5
2960,5
2961,5
2962,5
2963,5
2964,5
2965,4
2966,4
2967,4
2968,4
2969,4
2970,4
2971,4
2972,4
2973,4
2974,4
2975,4
2976,11
2977,11
2978,11
2979,11
2980,11
2981,11
2982,11
2983,11
2984,11
2985,11
2986,11
2987,11
2988,11
2989,11
2990,11
2991,11
2992,11
2993,11
2994,11
2995,11
