,TotalNeeded
532,5
533,5
534,5
535,5
536,5
537,5
538,5
539,5
540,5
541,4
542,4
543,4
544,4
545,4
546,4
547,4
548,4
549,5
550,5
551,5
552,5
553,5
554,5
555,5
556,5
557,5
558,5
559,5
560,5
561,5
562,5
563,5
564,5
565,5
566,5
567,5
568,5
569,5
570,4
571,4
572,4
573,3
574,3
575,3
576,3
577,3
578,3
579,3
580,3
581,3
582,3
583,3
584,3
585,2
586,2
587,2
588,2
589,2
590,2
591,2
592,1
593,1
594,1
595,1
596,1
597,1
598,1
599,1
600,1
601,1
602,1
603,1
604,1
605,1
606,9
607,9
608,9
609,9
610,7
611,7
612,7
613,7
614,7
615,7
616,6
617,6
618,6
619,6
620,6
621,6
622,6
623,6
624,6
625,6
626,6
627,6
628,6
629,5
630,5
631,5
632,5
633,5
634,5
635,5
636,5
637,5
638,5
639,5
640,5
641,5
642,13
643,12
644,12
645,12
646,11
647,11
648,11
649,11
650,11
651,11
652,11
653,11
654,10
655,10
656,10
657,10
658,10
659,10
660,10
661,10
662,10
663,9
664,9
665,8
666,8
667,8
668,8
669,8
670,8
671,8
672,8
673,8
674,8
675,7
676,7
677,7
678,7
679,7
680,7
681,7
682,7
683,7
684,7
685,7
686,6
687,6
688,6
689,6
690,6
691,6
692,6
693,6
694,6
695,6
696,6
697,6
698,11
699,11
700,18
701,18
702,18
703,18
704,26
705,25
706,25
707,24
708,24
709,24
710,24
711,24
712,24
713,24
714,24
715,22
716,22
717,22
718,21
719,20
720,20
721,20
722,19
723,25
724,25
725,24
726,23
727,23
728,23
729,23
730,22
731,22
732,22
733,22
734,21
735,20
736,19
737,18
738,18
739,17
740,17
741,16
742,16
743,16
744,16
745,16
746,15
747,15
748,15
749,15
750,15
751,15
752,15
753,15
754,14
755,13
756,13
757,13
758,13
759,13
760,13
761,13
762,12
763,12
764,12
765,11
766,11
767,11
768,11
769,11
770,11
771,11
772,11
773,11
774,11
775,17
776,17
777,20
778,20
779,20
780,20
781,20
782,20
783,19
784,24
785,24
786,24
787,24
788,24
789,24
790,23
791,22
792,21
793,21
794,21
795,21
796,20
797,20
798,20
799,20
800,20
801,19
802,19
803,19
804,18
805,17
806,17
807,16
808,16
809,15
810,15
811,15
812,15
813,15
814,15
815,15
816,14
817,14
818,14
819,13
820,12
821,12
822,12
823,12
824,11
825,10
826,10
827,9
828,9
829,9
830,8
831,8
832,8
833,8
834,8
835,7
836,7
837,6
838,6
839,6
840,6
841,6
842,6
843,6
844,5
845,5
846,5
847,5
848,5
849,4
850,4
851,4
852,4
853,4
854,3
855,3
856,2
857,2
858,2
859,2
860,2
861,2
862,2
863,2
864,2
865,2
866,2
867,1
868,1
869,1
870,1
871,1
872,1
873,1
874,1
875,1
876,1
877,1
878,1
879,1
880,1
881,1
882,1
883,1
884,1
885,1
886,1
887,1
888,1
889,1
890,1
891,1
892,1
893,6
894,6
895,6
896,6
897,6
898,6
899,6
900,6
901,6
902,6
903,5
904,5
905,5
906,4
907,4
908,4
909,3
910,3
911,3
912,3
913,3
914,2
915,2
916,2
917,2
918,2
919,1
920,1
921,1
922,1
923,1
924,1
925,1
926,1
927,1
928,1
929,1
930,1
931,1
932,1
933,1
934,0
935,0
936,0
937,0
938,0
939,0
940,0
941,0
942,0
943,0
944,0
945,7
946,7
947,7
948,7
949,7
950,7
951,7
952,7
953,9
954,9
955,9
956,8
957,8
958,7
959,7
960,7
961,7
962,7
963,7
964,7
965,7
966,7
967,7
968,7
969,6
970,6
971,6
972,6
973,5
974,5
975,5
976,5
977,14
978,14
979,14
980,14
981,14
982,13
983,12
984,12
985,12
986,11
987,11
988,11
989,11
990,11
991,11
992,11
993,11
994,11
995,10
996,9
997,9
998,9
999,8
1000,8
1001,8
1002,8
1003,11
1004,11
1005,11
1006,11
1007,11
1008,11
1009,10
1010,10
1011,10
1012,10
1013,10
1014,10
1015,12
1016,12
1017,12
1018,12
1019,12
1020,12
1021,10
1022,10
1023,9
1024,9
1025,9
1026,8
1027,8
1028,8
1029,8
1030,8
1031,8
1032,8
1033,8
1034,8
1035,13
1036,13
1037,13
1038,13
1039,13
1040,20
1041,20
1042,27
1043,27
1044,27
1045,26
1046,26
1047,26
1048,26
1049,25
1050,24
1051,24
1052,35
1053,35
1054,34
1055,34
1056,33
1057,33
1058,33
1059,31
1060,31
1061,30
1062,30
1063,29
1064,28
1065,27
1066,27
1067,27
1068,26
1069,26
1070,25
1071,25
1072,25
1073,23
1074,23
1075,23
1076,23
1077,22
1078,22
1079,22
1080,22
1081,21
1082,21
1083,20
1084,19
1085,19
1086,18
1087,18
1088,18
1089,18
1090,18
1091,17
1092,17
1093,17
1094,16
1095,16
1096,16
1097,16
1098,15
1099,15
1100,15
1101,15
1102,15
1103,15
1104,14
1105,14
1106,14
1107,14
1108,14
1109,14
1110,14
1111,14
1112,14
1113,13
1114,13
1115,13
1116,12
1117,12
1118,12
1119,12
1120,12
1121,12
1122,11
1123,11
1124,11
1125,11
1126,10
1127,9
1128,9
1129,9
1130,9
1131,9
1132,7
1133,7
1134,7
1135,7
1136,7
1137,7
1138,7
1139,6
1140,6
1141,6
1142,6
1143,6
1144,6
1145,4
1146,4
1147,3
1148,3
1149,2
1150,2
1151,2
1152,2
1153,2
1154,2
1155,2
1156,2
1157,2
1158,2
1159,1
1160,1
1161,1
1162,1
1163,1
1164,1
1165,1
1166,1
1167,1
1168,1
1169,0
1170,0
1171,0
1172,0
1173,0
1174,0
1175,2
1176,2
1177,2
1178,2
1179,2
1180,2
1181,2
1182,2
1183,2
1184,2
1185,2
1186,2
1187,2
1188,2
1189,2
1190,2
1191,2
1192,2
1193,2
1194,2
1195,2
1196,1
1197,1
1198,1
1199,1
1200,1
1201,1
1202,1
1203,1
1204,1
1205,1
1206,1
1207,1
1208,1
1209,1
1210,1
1211,1
1212,1
1213,0
1214,0
1215,0
1216,0
1217,0
1218,0
1219,0
1220,0
1221,0
1222,0
1223,0
1224,0
1225,0
1226,0
1227,0
1228,0
1229,0
1230,0
1231,0
1232,0
1233,0
1234,0
1235,0
1236,0
1237,0
1238,0
1239,0
1240,0
1241,0
1242,0
1243,0
1244,0
1245,0
1246,0
1247,0
1248,0
1249,0
1250,0
1251,0
1252,0
1253,0
1254,0
1255,0
1256,0
1257,0
1258,0
1259,0
1260,0
1261,0
1262,0
1263,0
1264,0
1265,0
1266,0
1267,0
1268,0
1269,0
1270,0
1271,0
1272,0
1273,0
1274,0
1275,0
1276,0
1277,0
1278,0
1279,0
1280,0
1281,0
1282,0
1283,0
1284,0
1285,0
1286,0
1287,0
1288,0
1289,0
1290,0
1291,0
1292,0
1293,0
1294,0
1295,0
1296,0
1297,0
1298,0
1299,0
1300,0
1301,0
1302,0
1303,0
1304,0
1305,0
1306,0
1307,0
1308,0
1309,3
1310,3
1311,3
1312,3
1313,3
1314,3
1315,2
1316,2
1317,2
1318,2
1319,2
1320,2
1321,2
1322,2
1323,2
1324,11
1325,10
1326,10
1327,10
1328,10
1329,10
1330,9
1331,9
1332,9
1333,9
1334,9
1335,9
1336,9
1337,9
1338,9
1339,8
1340,9
1341,9
1342,9
1343,9
1344,8
1345,8
1346,8
1347,8
1348,8
1349,7
1350,6
1351,6
1352,6
1353,6
1354,6
1355,6
1356,11
1357,11
1358,11
1359,11
1360,11
1361,12
1362,12
1363,12
1364,12
1365,11
1366,10
1367,10
1368,10
1369,10
1370,10
1371,10
1372,10
1373,9
1374,9
1375,9
1376,8
1377,8
1378,8
1379,8
1380,8
1381,8
1382,8
1383,8
1384,8
1385,7
1386,7
1387,7
1388,7
1389,7
1390,7
1391,7
1392,7
1393,6
1394,6
1395,6
1396,6
1397,6
1398,6
1399,6
1400,6
1401,6
1402,6
1403,6
1404,12
1405,13
1406,13
1407,13
1408,13
1409,13
1410,12
1411,12
1412,12
1413,12
1414,12
1415,12
1416,12
1417,11
1418,11
1419,10
1420,10
1421,10
1422,10
1423,9
1424,9
1425,9
1426,9
1427,9
1428,9
1429,9
1430,9
1431,9
1432,8
1433,8
1434,8
1435,8
1436,8
1437,8
1438,8
1439,8
1440,8
1441,8
1442,8
1443,8
1444,8
1445,8
1446,8
1447,8
1448,7
1449,7
1450,7
1451,7
1452,7
1453,6
1454,6
1455,6
1456,6
1457,5
1458,5
1459,5
1460,4
1461,4
1462,4
1463,4
1464,4
1465,4
1466,4
1467,2
1468,1
1469,1
1470,1
1471,1
1472,0
1473,0
1474,0
1475,0
1476,0
1477,0
1478,0
1479,0
1480,0
1481,0
1482,0
1483,0
1484,0
1485,0
1486,0
1487,0
1488,0
1489,0
1490,0
1491,0
1492,0
1493,0
1494,0
1495,0
1496,0
1497,0
1498,0
1499,0
1500,9
1501,9
1502,9
1503,9
1504,9
1505,9
1506,9
1507,8
1508,8
1509,8
1510,7
1511,7
1512,7
1513,7
1514,7
1515,7
1516,7
1517,7
1518,7
1519,7
1520,7
1521,7
1522,7
1523,7
1524,6
1525,6
1526,6
1527,6
1528,6
1529,6
1530,9
1531,14
1532,14
1533,14
1534,14
1535,14
1536,14
1537,13
1538,13
1539,13
1540,12
1541,12
1542,12
1543,12
1544,12
1545,12
1546,12
1547,12
1548,12
1549,11
1550,11
1551,10
1552,10
1553,19
1554,19
1555,19
1556,19
1557,17
1558,17
1559,17
1560,17
1561,17
1562,17
1563,16
1564,25
1565,24
1566,23
1567,23
1568,23
1569,23
1570,22
1571,21
1572,23
1573,23
1574,23
1575,23
1576,22
1577,21
1578,21
1579,21
1580,21
1581,20
1582,20
1583,18
1584,18
1585,17
1586,17
1587,16
1588,22
1589,22
1590,22
1591,22
1592,22
1593,22
1594,20
1595,20
1596,20
1597,20
1598,20
1599,20
1600,20
1601,19
1602,19
1603,19
1604,19
1605,19
1606,18
1607,18
1608,18
1609,18
1610,17
1611,17
1612,17
1613,16
1614,16
1615,16
1616,16
1617,18
1618,18
1619,17
1620,17
1621,17
1622,17
1623,17
1624,17
1625,17
1626,14
1627,14
1628,14
1629,12
1630,11
1631,11
1632,11
1633,11
1634,11
1635,11
1636,11
1637,10
1638,10
1639,10
1640,9
1641,8
1642,8
1643,8
1644,8
1645,7
1646,7
1647,7
1648,7
1649,7
1650,7
1651,7
1652,7
1653,7
1654,7
1655,7
1656,7
1657,7
1658,6
1659,5
1660,5
1661,5
1662,5
1663,5
1664,5
1665,5
1666,5
1667,5
1668,4
1669,4
1670,4
1671,4
1672,4
1673,4
1674,4
1675,4
1676,4
1677,4
1678,4
1679,4
1680,4
1681,4
1682,4
1683,3
1684,3
1685,3
1686,3
1687,3
1688,3
1689,3
1690,3
1691,3
1692,3
1693,3
1694,3
1695,3
1696,3
1697,3
1698,3
1699,3
1700,3
1701,3
1702,3
1703,3
1704,2
1705,2
1706,2
1707,2
1708,2
1709,2
1710,2
1711,2
1712,2
1713,2
1714,2
1715,2
1716,2
1717,2
1718,2
1719,2
1720,2
1721,0
1722,0
1723,0
1724,0
1725,0
1726,0
1727,0
1728,0
1729,7
1730,11
1731,11
1732,11
1733,11
1734,11
1735,11
1736,11
1737,10
1738,10
1739,10
1740,9
1741,9
1742,9
1743,9
1744,9
1745,9
1746,8
1747,8
1748,8
1749,8
1750,8
1751,8
1752,8
1753,8
1754,8
1755,8
1756,8
1757,8
1758,8
1759,8
1760,8
1761,8
1762,7
1763,7
1764,7
1765,7
1766,7
1767,7
1768,15
1769,15
1770,15
1771,15
1772,15
1773,15
1774,15
1775,14
1776,14
1777,14
1778,14
1779,13
1780,13
1781,13
1782,22
1783,21
1784,21
1785,21
1786,20
1787,20
1788,20
1789,19
1790,20
1791,20
1792,20
1793,29
1794,29
1795,28
1796,28
1797,27
1798,26
1799,26
1800,26
1801,25
1802,25
1803,25
1804,24
1805,24
1806,24
1807,24
1808,23
1809,22
1810,22
1811,22
1812,22
1813,22
1814,20
1815,19
1816,18
1817,18
1818,18
1819,17
1820,17
1821,16
1822,16
1823,15
1824,15
1825,15
1826,15
1827,15
1828,15
1829,14
1830,14
1831,14
1832,14
1833,14
1834,14
1835,14
1836,14
1837,14
1838,14
1839,14
1840,14
1841,21
1842,21
1843,21
1844,21
1845,20
1846,20
1847,19
1848,18
1849,18
1850,18
1851,18
1852,18
1853,18
1854,18
1855,18
1856,17
1857,17
1858,21
1859,20
1860,20
1861,20
1862,19
1863,18
1864,18
1865,18
1866,18
1867,18
1868,18
1869,18
1870,18
1871,18
1872,17
1873,16
1874,16
1875,15
1876,15
1877,15
1878,14
1879,14
1880,14
1881,14
1882,14
1883,14
1884,13
1885,13
1886,13
1887,12
1888,12
1889,12
1890,11
1891,11
1892,11
1893,11
1894,10
1895,9
1896,9
1897,9
1898,8
1899,8
1900,8
1901,7
1902,7
1903,7
1904,6
1905,6
1906,9
1907,9
1908,9
1909,8
1910,8
1911,7
1912,6
1913,6
1914,6
1915,6
1916,6
1917,5
1918,5
1919,5
1920,5
1921,8
1922,8
1923,8
1924,8
1925,7
1926,6
1927,4
1928,4
1929,4
1930,4
1931,4
1932,4
1933,4
1934,4
1935,4
1936,4
1937,4
1938,4
1939,3
1940,3
1941,3
1942,3
1943,3
1944,3
1945,3
1946,3
1947,3
1948,3
1949,3
1950,3
1951,3
1952,3
1953,3
1954,3
1955,2
1956,2
1957,2
1958,2
1959,2
1960,2
1961,2
1962,2
1963,2
1964,1
1965,1
1966,1
1967,1
1968,1
1969,1
1970,5
1971,5
1972,5
1973,5
1974,5
1975,5
1976,5
1977,5
1978,4
1979,4
1980,5
1981,5
1982,5
1983,5
1984,5
1985,5
1986,5
1987,5
1988,5
1989,4
1990,4
1991,4
1992,4
1993,3
1994,3
1995,3
1996,3
1997,3
1998,3
1999,3
2000,3
2001,3
2002,3
2003,6
2004,6
2005,6
2006,6
2007,6
2008,6
2009,5
2010,5
2011,5
2012,5
2013,5
2014,5
2015,5
2016,5
2017,5
2018,5
2019,5
2020,5
2021,6
2022,6
2023,6
2024,6
2025,6
2026,6
2027,5
2028,5
2029,5
2030,5
2031,5
2032,5
2033,5
2034,4
2035,3
2036,3
2037,3
2038,3
2039,3
2040,3
2041,3
2042,3
2043,3
2044,3
2045,3
2046,3
2047,3
2048,2
2049,2
2050,2
2051,2
2052,2
2053,2
2054,2
2055,2
2056,2
2057,2
2058,2
2059,2
2060,2
2061,2
2062,2
2063,2
2064,2
2065,2
2066,2
2067,2
2068,2
2069,1
2070,1
2071,1
2072,1
2073,1
2074,1
2075,1
2076,1
2077,1
2078,8
2079,8
2080,8
2081,8
2082,8
2083,8
2084,8
2085,6
2086,6
2087,6
2088,6
2089,6
2090,6
2091,6
2092,6
2093,6
2094,6
2095,5
2096,5
2097,5
2098,5
2099,5
2100,5
2101,5
2102,5
2103,5
2104,5
2105,4
2106,4
2107,4
2108,4
2109,4
2110,4
2111,4
2112,4
2113,4
2114,4
2115,4
2116,4
2117,4
2118,4
2119,4
2120,4
2121,4
2122,4
2123,4
2124,4
2125,4
2126,4
2127,4
2128,4
2129,4
2130,4
2131,4
2132,4
2133,4
2134,4
2135,4
2136,4
2137,4
2138,4
2139,4
2140,4
2141,3
2142,3
2143,3
2144,3
2145,3
2146,3
2147,3
2148,3
2149,3
2150,3
2151,3
2152,3
2153,3
2154,3
2155,3
2156,3
2157,3
2158,3
2159,3
2160,3
2161,3
2162,3
2163,3
2164,3
2165,2
2166,2
2167,2
2168,2
2169,2
2170,2
2171,2
2172,2
2173,2
2174,2
2175,2
2176,2
2177,2
2178,2
2179,2
2180,2
2181,2
2182,2
2183,2
2184,2
2185,2
2186,2
2187,2
2188,1
2189,1
2190,1
2191,1
2192,1
2193,1
2194,1
2195,1
2196,1
2197,1
2198,1
2199,1
2200,1
2201,1
2202,1
2203,1
2204,1
2205,1
2206,1
2207,1
2208,1
2209,1
2210,1
2211,1
2212,1
2213,1
2214,1
2215,1
2216,1
2217,1
2218,1
2219,1
2220,1
2221,1
2222,1
2223,1
2224,1
2225,1
2226,1
2227,1
2228,1
2229,1
2230,1
2231,1
2232,1
2233,1
2234,1
2235,1
2236,1
2237,1
2238,1
2239,1
2240,1
2241,0
2242,0
2243,0
2244,0
2245,0
2246,0
2247,0
2248,0
2249,0
2250,0
2251,0
2252,0
2253,0
2254,9
2255,11
2256,11
2257,11
2258,10
2259,11
2260,11
2261,11
2262,11
2263,11
2264,11
2265,11
2266,11
2267,9
2268,9
2269,9
2270,9
2271,9
2272,9
2273,9
2274,9
2275,8
2276,8
2277,8
2278,8
2279,8
2280,8
2281,7
2282,7
2283,7
2284,7
2285,7
2286,7
2287,6
2288,6
2289,6
2290,5
2291,5
2292,5
2293,5
2294,5
2295,5
2296,5
2297,5
2298,13
2299,13
2300,13
2301,21
2302,21
2303,21
2304,21
2305,21
2306,20
2307,20
2308,19
2309,19
2310,19
2311,19
2312,19
2313,19
2314,19
2315,19
2316,19
2317,18
2318,16
2319,16
2320,16
2321,16
2322,17
2323,17
2324,17
2325,17
2326,17
2327,15
2328,15
2329,15
2330,14
2331,14
2332,14
2333,14
2334,12
2335,12
2336,12
2337,12
2338,12
2339,12
2340,12
2341,12
2342,12
2343,12
2344,11
2345,11
2346,10
2347,9
2348,9
2349,9
2350,9
2351,9
2352,9
2353,9
2354,9
2355,8
2356,8
2357,8
2358,8
2359,8
2360,7
2361,7
2362,7
2363,6
2364,6
2365,8
2366,8
2367,8
2368,8
2369,8
2370,8
2371,8
2372,8
2373,7
2374,7
2375,7
2376,7
2377,7
2378,7
2379,7
2380,7
2381,7
2382,7
2383,7
2384,6
2385,6
2386,5
2387,5
2388,5
2389,5
2390,5
2391,5
2392,5
2393,5
2394,5
2395,5
2396,5
2397,5
2398,5
2399,5
2400,5
2401,5
2402,5
2403,5
2404,5
2405,5
2406,5
2407,4
2408,4
2409,4
2410,4
2411,4
2412,4
2413,4
2414,4
2415,4
2416,4
2417,4
2418,6
2419,6
2420,6
2421,6
2422,6
2423,6
2424,6
2425,6
2426,6
2427,5
2428,5
2429,5
2430,4
2431,4
2432,4
2433,4
2434,4
2435,3
2436,3
2437,3
2438,3
2439,3
2440,3
2441,2
2442,10
2443,10
2444,10
2445,10
2446,19
2447,19
2448,19
2449,19
2450,19
2451,19
2452,19
2453,19
2454,18
2455,18
2456,22
2457,22
2458,22
2459,22
2460,21
2461,20
2462,19
2463,19
2464,19
2465,19
2466,17
2467,17
2468,17
2469,17
2470,17
2471,17
2472,16
2473,15
2474,15
2475,15
2476,15
2477,14
2478,14
2479,14
2480,14
2481,14
2482,14
2483,14
2484,13
2485,13
2486,13
2487,13
2488,13
2489,13
2490,13
2491,13
2492,13
2493,18
2494,17
2495,15
2496,15
2497,15
2498,15
2499,14
2500,14
2501,14
2502,14
2503,13
2504,12
2505,11
2506,11
2507,11
2508,11
2509,11
2510,11
2511,10
2512,10
2513,10
2514,10
2515,10
2516,10
2517,10
2518,10
2519,10
2520,10
2521,10
2522,10
2523,10
2524,10
2525,10
2526,10
2527,10
2528,10
2529,10
2530,10
2531,10
2532,10
2533,8
2534,8
2535,8
2536,8
2537,8
2538,8
2539,14
2540,14
2541,14
2542,13
2543,13
2544,13
2545,13
2546,12
2547,12
2548,12
2549,12
2550,12
2551,11
2552,11
2553,10
2554,10
2555,10
2556,10
2557,9
2558,9
2559,18
2560,18
2561,18
2562,18
2563,18
2564,18
2565,18
2566,17
2567,17
2568,17
2569,20
2570,19
2571,18
2572,17
2573,17
2574,17
2575,17
2576,17
2577,17
2578,17
2579,17
2580,16
2581,15
2582,15
2583,14
2584,14
2585,14
2586,14
2587,14
2588,14
2589,13
2590,13
2591,13
2592,13
2593,13
2594,13
2595,12
2596,12
2597,12
2598,11
2599,11
2600,11
2601,11
2602,11
2603,11
2604,11
2605,11
2606,9
2607,9
2608,9
2609,9
2610,9
2611,9
2612,9
2613,8
2614,8
2615,7
2616,7
2617,7
2618,6
2619,6
2620,6
2621,6
2622,6
2623,6
2624,14
2625,14
2626,14
2627,14
2628,14
2629,13
2630,12
2631,12
2632,12
2633,12
2634,12
2635,12
2636,11
2637,11
2638,11
2639,11
2640,11
2641,10
2642,10
2643,10
2644,10
2645,10
2646,10
2647,10
2648,10
2649,10
2650,10
2651,10
2652,10
2653,10
2654,10
2655,10
2656,10
2657,10
2658,10
2659,9
2660,9
2661,9
2662,9
2663,9
2664,9
2665,9
2666,9
2667,8
2668,8
2669,8
2670,8
2671,8
2672,8
2673,8
2674,8
2675,8
2676,8
2677,8
2678,8
2679,8
2680,7
2681,7
2682,7
2683,7
2684,6
2685,6
2686,6
2687,5
2688,5
2689,5
2690,4
2691,3
2692,3
2693,3
2694,3
2695,3
2696,3
2697,3
2698,3
2699,3
2700,3
2701,3
2702,3
2703,3
2704,2
2705,2
2706,2
2707,2
2708,2
2709,2
2710,2
2711,2
2712,2
2713,2
2714,2
2715,2
2716,2
2717,2
2718,2
2719,2
2720,2
2721,2
2722,6
2723,6
2724,6
2725,6
2726,6
2727,6
2728,6
2729,6
2730,5
2731,4
2732,4
2733,4
2734,4
2735,4
2736,4
2737,4
2738,4
2739,4
2740,4
2741,3
2742,3
2743,2
2744,2
2745,2
2746,2
2747,2
2748,2
2749,2
2750,2
2751,2
2752,2
2753,2
2754,2
2755,2
2756,2
2757,9
2758,9
2759,9
2760,9
2761,9
2762,9
2763,8
2764,8
2765,8
2766,8
2767,8
2768,8
2769,8
2770,7
2771,7
2772,7
2773,13
2774,13
2775,13
2776,13
2777,13
2778,13
2779,12
2780,11
2781,11
2782,11
2783,11
2784,11
2785,11
2786,11
2787,10
2788,10
2789,10
2790,10
2791,9
2792,8
2793,8
2794,8
2795,7
2796,7
2797,7
2798,7
2799,6
2800,6
2801,6
2802,6
2803,6
2804,6
2805,6
2806,6
2807,6
2808,15
2809,15
2810,15
2811,16
2812,15
2813,15
2814,15
2815,15
2816,24
2817,24
2818,24
2819,24
2820,23
2821,23
2822,23
2823,22
2824,22
2825,22
2826,22
2827,22
2828,20
2829,19
2830,19
2831,18
2832,18
2833,17
2834,17
2835,17
2836,17
2837,17
2838,16
2839,16
2840,16
2841,16
2842,16
2843,16
2844,16
2845,16
2846,15
2847,14
2848,14
2849,14
2850,14
2851,14
2852,14
2853,14
2854,14
2855,14
2856,14
2857,14
2858,14
2859,13
2860,13
2861,12
2862,12
2863,11
2864,10
2865,10
2866,10
2867,10
2868,10
2869,10
2870,10
2871,10
2872,10
2873,10
2874,10
2875,10
2876,11
2877,11
2878,11
2879,11
2880,11
2881,11
2882,11
2883,11
2884,11
2885,11
2886,11
2887,11
2888,11
2889,14
2890,14
2891,14
2892,14
2893,14
2894,19
2895,18
2896,18
2897,18
2898,18
2899,18
2900,17
2901,17
2902,17
2903,17
2904,17
2905,16
2906,16
2907,16
2908,16
2909,15
2910,15
2911,14
2912,14
2913,14
2914,14
2915,23
2916,22
2917,21
2918,21
2919,21
2920,20
2921,19
2922,19
2923,19
2924,19
2925,19
2926,18
2927,18
2928,17
2929,17
2930,17
2931,17
2932,16
2933,16
2934,16
2935,16
2936,24
2937,23
2938,22
2939,22
2940,22
2941,21
2942,21
2943,20
2944,20
2945,19
2946,18
2947,18
2948,18
2949,18
2950,18
2951,21
2952,21
2953,21
2954,20
2955,20
2956,18
2957,18
2958,18
2959,18
2960,17
2961,16
2962,16
2963,16
2964,18
2965,18
2966,17
2967,16
2968,16
2969,16
2970,16
2971,16
2972,16
2973,23
2974,23
2975,22
2976,20
2977,20
2978,20
2979,20
2980,20
2981,20
2982,19
2983,19
2984,19
2985,18
2986,18
2987,17
2988,15
2989,16
2990,16
2991,16
2992,16
2993,15
2994,14
2995,14
