,TotalNeeded
532,8
533,8
534,8
535,7
536,7
537,7
538,6
539,6
540,6
541,6
542,6
543,6
544,6
545,6
546,6
547,6
548,6
549,6
550,6
551,6
552,6
553,6
554,6
555,6
556,6
557,6
558,6
559,6
560,6
561,6
562,6
563,6
564,6
565,5
566,5
567,4
568,4
569,4
570,4
571,4
572,4
573,4
574,4
575,4
576,4
577,4
578,4
579,4
580,4
581,4
582,4
583,4
584,4
585,12
586,12
587,12
588,12
589,12
590,12
591,12
592,12
593,11
594,11
595,11
596,11
597,11
598,11
599,11
600,11
601,11
602,11
603,11
604,11
605,11
606,11
607,11
608,10
609,10
610,10
611,10
612,9
613,9
614,9
615,9
616,9
617,9
618,8
619,7
620,7
621,7
622,7
623,7
624,7
625,13
626,13
627,13
628,13
629,12
630,12
631,12
632,12
633,12
634,12
635,12
636,12
637,12
638,12
639,21
640,19
641,19
642,19
643,18
644,18
645,17
646,16
647,16
648,16
649,16
650,16
651,16
652,16
653,16
654,16
655,16
656,16
657,16
658,16
659,15
660,15
661,15
662,15
663,15
664,15
665,15
666,15
667,15
668,15
669,14
670,14
671,14
672,13
673,12
674,12
675,12
676,12
677,11
678,11
679,11
680,11
681,11
682,11
683,11
684,11
685,11
686,11
687,11
688,10
689,10
690,10
691,10
692,10
693,10
694,10
695,10
696,10
697,10
698,19
699,19
700,18
701,17
702,17
703,17
704,17
705,17
706,17
707,17
708,17
709,17
710,17
711,17
712,17
713,17
714,17
715,16
716,16
717,16
718,16
719,16
720,16
721,16
722,16
723,16
724,16
725,16
726,15
727,15
728,15
729,15
730,15
731,15
732,15
733,15
734,15
735,15
736,15
737,15
738,15
739,14
740,14
741,14
742,14
743,14
744,14
745,14
746,14
747,14
748,14
749,14
750,14
751,14
752,14
753,14
754,14
755,14
756,14
757,14
758,14
759,14
760,14
761,14
762,14
763,14
764,14
765,14
766,14
767,14
768,14
769,14
770,13
771,13
772,13
773,13
774,13
775,13
776,13
777,13
778,12
779,12
780,12
781,11
782,11
783,11
784,11
785,11
786,11
787,10
788,10
789,10
790,9
791,9
792,9
793,8
794,8
795,8
796,8
797,8
798,8
799,8
800,8
801,8
802,8
803,7
804,7
805,7
806,7
807,7
808,7
809,7
810,7
811,7
812,7
813,6
814,6
815,6
816,6
817,6
818,6
819,6
820,5
821,5
822,5
823,5
824,5
825,5
826,5
827,5
828,5
829,4
830,4
831,4
832,4
833,4
834,4
835,4
836,4
837,4
838,4
839,4
840,4
841,4
842,4
843,4
844,3
845,3
846,3
847,3
848,3
849,3
850,3
851,3
852,3
853,2
854,2
855,2
856,2
857,2
858,2
859,1
860,1
861,1
862,1
863,0
864,0
865,0
866,0
867,0
868,0
869,0
870,0
871,0
872,0
873,0
874,0
875,0
876,0
877,9
878,9
879,9
880,9
881,9
882,9
883,9
884,9
885,9
886,9
887,8
888,8
889,8
890,8
891,8
892,8
893,8
894,8
895,8
896,8
897,8
898,8
899,7
900,7
901,7
902,7
903,7
904,7
905,6
906,6
907,6
908,6
909,6
910,6
911,6
912,6
913,6
914,6
915,6
916,6
917,6
918,6
919,6
920,6
921,6
922,6
923,5
924,5
925,5
926,5
927,5
928,5
929,5
930,5
931,5
932,5
933,5
934,5
935,5
936,5
937,5
938,5
939,5
940,5
941,5
942,5
943,5
944,5
945,5
946,5
947,5
948,4
949,4
950,4
951,4
952,4
953,4
954,3
955,3
956,3
957,3
958,3
959,3
960,3
961,3
962,3
963,3
964,3
965,3
966,3
967,3
968,3
969,3
970,3
971,3
972,3
973,3
974,3
975,3
976,3
977,3
978,3
979,3
980,3
981,3
982,3
983,3
984,6
985,5
986,5
987,5
988,5
989,5
990,5
991,5
992,5
993,5
994,5
995,5
996,3
997,3
998,3
999,3
1000,3
1001,3
1002,3
1003,2
1004,2
1005,2
1006,2
1007,2
1008,2
1009,2
1010,1
1011,1
1012,1
1013,1
1014,0
1015,0
1016,0
1017,0
1018,0
1019,0
1020,0
1021,0
1022,0
1023,0
1024,0
1025,0
1026,0
1027,0
1028,0
1029,0
1030,0
1031,0
1032,0
1033,0
1034,0
1035,0
1036,0
1037,0
1038,0
1039,0
1040,0
1041,0
1042,0
1043,0
1044,0
1045,0
1046,0
1047,0
1048,0
1049,0
1050,0
1051,0
1052,0
1053,0
1054,0
1055,0
1056,0
1057,0
1058,0
1059,0
1060,0
1061,0
1062,0
1063,0
1064,0
1065,0
1066,0
1067,0
1068,0
1069,0
1070,0
1071,0
1072,0
1073,0
1074,0
1075,0
1076,0
1077,0
1078,0
1079,0
1080,0
1081,0
1082,0
1083,0
1084,0
1085,0
1086,0
1087,0
1088,0
1089,0
1090,0
1091,0
1092,0
1093,0
1094,0
1095,0
1096,0
1097,0
1098,0
1099,0
1100,0
1101,0
1102,0
1103,0
1104,0
1105,0
1106,0
1107,0
1108,0
1109,0
1110,0
1111,0
1112,0
1113,0
1114,0
1115,0
1116,0
1117,0
1118,0
1119,0
1120,0
1121,1
1122,1
1123,1
1124,1
1125,1
1126,1
1127,1
1128,1
1129,1
1130,1
1131,1
1132,1
1133,1
1134,1
1135,1
1136,1
1137,1
1138,1
1139,1
1140,1
1141,1
1142,1
1143,1
1144,1
1145,1
1146,1
1147,1
1148,1
1149,1
1150,1
1151,1
1152,1
1153,1
1154,1
1155,1
1156,1
1157,0
1158,0
1159,0
1160,0
1161,0
1162,0
1163,0
1164,0
1165,0
1166,0
1167,7
1168,7
1169,7
1170,7
1171,7
1172,7
1173,7
1174,7
1175,6
1176,6
1177,6
1178,6
1179,6
1180,6
1181,6
1182,6
1183,6
1184,6
1185,6
1186,6
1187,9
1188,9
1189,9
1190,9
1191,9
1192,9
1193,9
1194,9
1195,9
1196,8
1197,8
1198,8
1199,8
1200,8
1201,8
1202,8
1203,8
1204,7
1205,6
1206,6
1207,6
1208,6
1209,6
1210,6
1211,6
1212,6
1213,5
1214,5
1215,5
1216,5
1217,5
1218,5
1219,5
1220,5
1221,4
1222,4
1223,4
1224,4
1225,4
1226,4
1227,3
1228,3
1229,3
1230,4
1231,3
1232,3
1233,3
1234,3
1235,3
1236,2
1237,2
1238,2
1239,2
1240,2
1241,2
1242,1
1243,1
1244,1
1245,1
1246,1
1247,1
1248,1
1249,1
1250,1
1251,1
1252,1
1253,1
1254,1
1255,1
1256,1
1257,1
1258,1
1259,1
1260,1
1261,1
1262,1
1263,1
1264,1
1265,1
1266,1
1267,1
1268,1
1269,1
1270,1
1271,1
1272,1
1273,1
1274,1
1275,1
1276,1
1277,1
1278,1
1279,1
1280,1
1281,1
1282,1
1283,1
1284,1
1285,1
1286,1
1287,1
1288,1
1289,1
1290,1
1291,1
1292,1
1293,1
1294,1
1295,1
1296,1
1297,1
1298,1
1299,1
1300,1
1301,1
1302,7
1303,7
1304,7
1305,7
1306,6
1307,6
1308,6
1309,6
1310,5
1311,5
1312,5
1313,5
1314,5
1315,5
1316,5
1317,5
1318,5
1319,5
1320,5
1321,5
1322,5
1323,5
1324,5
1325,5
1326,4
1327,4
1328,4
1329,4
1330,4
1331,4
1332,4
1333,4
1334,4
1335,4
1336,4
1337,4
1338,4
1339,4
1340,4
1341,4
1342,4
1343,4
1344,3
1345,3
1346,3
1347,3
1348,2
1349,2
1350,2
1351,2
1352,1
1353,1
1354,1
1355,1
1356,1
1357,1
1358,0
1359,0
1360,0
1361,0
1362,0
1363,0
1364,0
1365,0
1366,0
1367,0
1368,0
1369,0
1370,0
1371,0
1372,0
1373,0
1374,0
1375,0
1376,0
1377,0
1378,0
1379,0
1380,0
1381,0
1382,0
1383,0
1384,0
1385,3
1386,3
1387,3
1388,3
1389,3
1390,3
1391,3
1392,2
1393,2
1394,2
1395,2
1396,2
1397,4
1398,4
1399,4
1400,4
1401,4
1402,4
1403,4
1404,4
1405,4
1406,4
1407,4
1408,4
1409,4
1410,4
1411,4
1412,4
1413,3
1414,2
1415,2
1416,2
1417,2
1418,2
1419,2
1420,1
1421,1
1422,1
1423,1
1424,1
1425,1
1426,1
1427,1
1428,1
1429,0
1430,0
1431,0
1432,0
1433,0
1434,0
1435,0
1436,0
1437,0
1438,0
1439,0
1440,0
1441,0
1442,0
1443,0
1444,0
1445,0
1446,0
1447,0
1448,0
1449,0
1450,0
1451,0
1452,0
1453,0
1454,0
1455,0
1456,0
1457,0
1458,0
1459,0
1460,0
1461,0
1462,0
1463,0
1464,0
1465,0
1466,0
1467,0
1468,0
1469,0
1470,0
1471,0
1472,0
1473,0
1474,0
1475,0
1476,0
1477,0
1478,0
1479,0
1480,0
1481,0
1482,0
1483,0
1484,0
1485,0
1486,0
1487,0
1488,1
1489,1
1490,1
1491,1
1492,1
1493,1
1494,1
1495,1
1496,1
1497,1
1498,1
1499,1
1500,1
1501,1
1502,1
1503,1
1504,0
1505,0
1506,0
1507,0
1508,0
1509,0
1510,0
1511,0
1512,0
1513,0
1514,0
1515,0
1516,0
1517,0
1518,0
1519,0
1520,0
1521,0
1522,0
1523,0
1524,0
1525,0
1526,0
1527,0
1528,0
1529,0
1530,0
1531,0
1532,0
1533,8
1534,8
1535,8
1536,8
1537,8
1538,8
1539,8
1540,8
1541,8
1542,8
1543,8
1544,8
1545,7
1546,7
1547,7
1548,7
1549,7
1550,7
1551,7
1552,7
1553,7
1554,7
1555,7
1556,7
1557,7
1558,7
1559,7
1560,7
1561,7
1562,15
1563,14
1564,14
1565,14
1566,14
1567,14
1568,14
1569,14
1570,14
1571,14
1572,14
1573,14
1574,14
1575,14
1576,14
1577,14
1578,14
1579,14
1580,14
1581,14
1582,14
1583,14
1584,14
1585,14
1586,14
1587,13
1588,13
1589,12
1590,12
1591,12
1592,12
1593,12
1594,11
1595,11
1596,11
1597,11
1598,11
1599,11
1600,11
1601,11
1602,11
1603,11
1604,11
1605,11
1606,11
1607,11
1608,10
1609,9
1610,9
1611,9
1612,9
1613,9
1614,9
1615,9
1616,9
1617,9
1618,8
1619,8
1620,8
1621,8
1622,8
1623,8
1624,8
1625,7
1626,7
1627,6
1628,6
1629,6
1630,6
1631,6
1632,6
1633,5
1634,5
1635,5
1636,5
1637,5
1638,5
1639,5
1640,4
1641,4
1642,4
1643,4
1644,4
1645,4
1646,3
1647,3
1648,3
1649,3
1650,3
1651,3
1652,3
1653,2
1654,2
1655,2
1656,2
1657,2
1658,2
1659,2
1660,2
1661,2
1662,2
1663,2
1664,5
1665,5
1666,5
1667,5
1668,5
1669,5
1670,5
1671,5
1672,5
1673,5
1674,5
1675,5
1676,5
1677,5
1678,5
1679,5
1680,5
1681,5
1682,5
1683,5
1684,4
1685,4
1686,4
1687,4
1688,4
1689,4
1690,4
1691,4
1692,4
1693,4
1694,3
1695,5
1696,5
1697,4
1698,4
1699,4
1700,4
1701,4
1702,4
1703,4
1704,4
1705,4
1706,4
1707,4
1708,4
1709,4
1710,4
1711,4
1712,4
1713,4
1714,4
1715,4
1716,4
1717,4
1718,4
1719,3
1720,10
1721,10
1722,10
1723,10
1724,10
1725,10
1726,10
1727,10
1728,10
1729,10
1730,10
1731,10
1732,10
1733,10
1734,10
1735,10
1736,10
1737,10
1738,9
1739,9
1740,9
1741,9
1742,8
1743,8
1744,8
1745,8
1746,8
1747,8
1748,8
1749,8
1750,8
1751,8
1752,8
1753,8
1754,8
1755,8
1756,8
1757,8
1758,7
1759,7
1760,7
1761,7
1762,7
1763,7
1764,7
1765,7
1766,6
1767,6
1768,6
1769,6
1770,6
1771,6
1772,6
1773,5
1774,5
1775,5
1776,5
1777,5
1778,5
1779,5
1780,5
1781,5
1782,5
1783,4
1784,4
1785,4
1786,4
1787,4
1788,4
1789,4
1790,4
1791,4
1792,4
1793,4
1794,3
1795,3
1796,3
1797,3
1798,3
1799,3
1800,3
1801,3
1802,5
1803,5
1804,5
1805,5
1806,14
1807,14
1808,14
1809,14
1810,14
1811,14
1812,14
1813,14
1814,14
1815,14
1816,14
1817,14
1818,14
1819,14
1820,14
1821,14
1822,14
1823,13
1824,19
1825,19
1826,19
1827,19
1828,18
1829,18
1830,18
1831,18
1832,18
1833,18
1834,18
1835,18
1836,18
1837,17
1838,16
1839,16
1840,16
1841,16
1842,16
1843,16
1844,16
1845,15
1846,14
1847,14
1848,14
1849,14
1850,14
1851,17
1852,17
1853,17
1854,17
1855,17
1856,17
1857,17
1858,17
1859,16
1860,16
1861,15
1862,15
1863,15
1864,14
1865,14
1866,20
1867,19
1868,18
1869,26
1870,25
1871,25
1872,25
1873,25
1874,25
1875,24
1876,24
1877,24
1878,24
1879,24
1880,24
1881,23
1882,22
1883,22
1884,21
1885,20
1886,20
1887,20
1888,19
1889,18
1890,18
1891,18
1892,18
1893,18
1894,18
1895,17
1896,17
1897,17
1898,17
1899,16
1900,16
1901,16
1902,15
1903,14
1904,14
1905,14
1906,14
1907,14
1908,14
1909,14
1910,13
1911,13
1912,12
1913,12
1914,12
1915,12
1916,12
1917,12
1918,11
1919,11
1920,11
1921,11
1922,11
1923,10
1924,10
1925,10
1926,10
1927,15
1928,14
1929,14
1930,14
1931,14
1932,14
1933,14
1934,14
1935,14
1936,14
1937,14
1938,14
1939,14
1940,14
1941,13
1942,13
1943,13
1944,12
1945,12
1946,12
1947,12
1948,12
1949,12
1950,11
1951,11
1952,11
1953,11
1954,10
1955,10
1956,10
1957,10
1958,10
1959,10
1960,10
1961,10
1962,10
1963,10
1964,9
1965,9
1966,9
1967,9
1968,9
1969,9
1970,9
1971,9
1972,9
1973,9
1974,9
1975,9
1976,9
1977,9
1978,9
1979,9
1980,8
1981,8
1982,8
1983,8
1984,8
1985,8
1986,7
1987,7
1988,6
1989,6
1990,5
1991,5
1992,5
1993,5
1994,5
1995,5
1996,5
1997,5
1998,5
1999,5
2000,5
2001,5
2002,5
2003,5
2004,5
2005,5
2006,5
2007,5
2008,5
2009,5
2010,5
2011,5
2012,5
2013,5
2014,5
2015,7
2016,7
2017,14
2018,14
2019,14
2020,17
2021,17
2022,16
2023,16
2024,15
2025,15
2026,15
2027,15
2028,15
2029,15
2030,15
2031,15
2032,14
2033,14
2034,14
2035,16
2036,16
2037,16
2038,16
2039,16
2040,16
2041,16
2042,16
2043,16
2044,16
2045,16
2046,15
2047,15
2048,15
2049,15
2050,15
2051,15
2052,15
2053,14
2054,14
2055,13
2056,13
2057,13
2058,13
2059,12
2060,12
2061,12
2062,12
2063,13
2064,12
2065,12
2066,12
2067,12
2068,16
2069,14
2070,13
2071,13
2072,13
2073,12
2074,12
2075,11
2076,11
2077,11
2078,11
2079,11
2080,11
2081,11
2082,11
2083,11
2084,11
2085,11
2086,11
2087,11
2088,11
2089,10
2090,10
2091,10
2092,10
2093,10
2094,10
2095,10
2096,10
2097,10
2098,10
2099,9
2100,9
2101,9
2102,9
2103,10
2104,10
2105,10
2106,10
2107,10
2108,10
2109,9
2110,9
2111,9
2112,9
2113,9
2114,9
2115,9
2116,9
2117,9
2118,14
2119,14
2120,14
2121,14
2122,14
2123,14
2124,13
2125,13
2126,13
2127,12
2128,12
2129,12
2130,12
2131,12
2132,12
2133,12
2134,12
2135,12
2136,12
2137,12
2138,10
2139,9
2140,9
2141,9
2142,9
2143,9
2144,9
2145,9
2146,9
2147,9
2148,9
2149,9
2150,9
2151,9
2152,8
2153,8
2154,14
2155,14
2156,14
2157,13
2158,13
2159,13
2160,13
2161,13
2162,12
2163,12
2164,12
2165,12
2166,12
2167,12
2168,12
2169,11
2170,11
2171,10
2172,10
2173,9
2174,9
2175,9
2176,9
2177,9
2178,8
2179,8
2180,8
2181,7
2182,7
2183,7
2184,7
2185,7
2186,7
2187,7
2188,7
2189,7
2190,7
2191,7
2192,7
2193,7
2194,7
2195,7
2196,7
2197,7
2198,7
2199,7
2200,7
2201,7
2202,7
2203,7
2204,7
2205,6
2206,6
2207,6
2208,6
2209,3
2210,3
2211,3
2212,3
2213,3
2214,3
2215,3
2216,3
2217,3
2218,3
2219,3
2220,2
2221,2
2222,2
2223,5
2224,5
2225,7
2226,7
2227,7
2228,7
2229,7
2230,7
2231,7
2232,7
2233,7
2234,7
2235,7
2236,7
2237,7
2238,7
2239,7
2240,7
2241,7
2242,7
2243,7
2244,7
2245,7
2246,7
2247,7
2248,7
2249,7
2250,6
2251,6
2252,6
2253,6
2254,6
2255,7
2256,7
2257,7
2258,7
2259,6
2260,6
2261,6
2262,6
2263,5
2264,4
2265,4
2266,4
2267,4
2268,4
2269,4
2270,4
2271,4
2272,4
2273,4
2274,4
2275,3
2276,3
2277,3
2278,3
2279,3
2280,3
2281,3
2282,2
2283,2
2284,10
2285,10
2286,10
2287,19
2288,19
2289,19
2290,19
2291,19
2292,19
2293,18
2294,18
2295,18
2296,18
2297,17
2298,16
2299,23
2300,31
2301,31
2302,31
2303,31
2304,31
2305,31
2306,31
2307,31
2308,31
2309,31
2310,31
2311,31
2312,31
2313,31
2314,29
2315,29
2316,28
2317,28
2318,27
2319,26
2320,26
2321,26
2322,26
2323,25
2324,25
2325,24
2326,22
2327,22
2328,22
2329,22
2330,22
2331,21
2332,20
2333,20
2334,20
2335,20
2336,20
2337,20
2338,20
2339,20
2340,20
2341,20
2342,20
2343,29
2344,29
2345,28
2346,28
2347,27
2348,27
2349,27
2350,27
2351,27
2352,26
2353,26
2354,25
2355,25
2356,33
2357,32
2358,32
2359,31
2360,31
2361,30
2362,30
2363,29
2364,29
2365,29
2366,29
2367,29
2368,27
2369,27
2370,27
2371,27
2372,27
2373,26
2374,26
2375,26
2376,25
2377,25
2378,23
2379,23
2380,23
2381,23
2382,22
2383,22
2384,22
2385,21
2386,21
2387,21
2388,29
2389,29
2390,29
2391,28
2392,28
2393,28
2394,35
2395,35
2396,33
2397,33
2398,38
2399,37
2400,37
2401,35
2402,43
2403,43
2404,42
2405,42
2406,41
2407,41
2408,40
2409,40
2410,40
2411,38
2412,38
2413,38
2414,38
2415,38
2416,37
2417,36
2418,36
2419,36
2420,36
2421,35
2422,34
2423,34
2424,34
2425,39
2426,39
2427,38
2428,38
2429,37
2430,36
2431,36
2432,35
2433,34
2434,41
2435,38
2436,37
2437,36
2438,35
2439,35
2440,35
2441,35
2442,35
2443,34
2444,33
2445,33
2446,32
2447,31
2448,31
2449,32
2450,32
2451,31
2452,30
2453,30
2454,30
2455,29
2456,28
2457,33
2458,32
2459,32
2460,31
2461,30
2462,29
2463,29
2464,29
2465,29
2466,29
2467,28
2468,28
2469,28
2470,28
2471,28
2472,27
2473,27
2474,27
2475,27
2476,27
2477,26
2478,26
2479,26
2480,26
2481,26
2482,26
2483,26
2484,26
2485,26
2486,24
2487,24
2488,22
2489,20
2490,20
2491,20
2492,20
2493,20
2494,20
2495,20
2496,19
2497,18
2498,18
2499,18
2500,18
2501,17
2502,16
2503,16
2504,16
2505,16
2506,16
2507,16
2508,15
2509,15
2510,14
2511,13
2512,13
2513,13
2514,13
2515,13
2516,13
2517,12
2518,11
2519,11
2520,10
2521,10
2522,10
2523,10
2524,10
2525,10
2526,9
2527,9
2528,9
2529,8
2530,8
2531,8
2532,8
2533,8
2534,8
2535,8
2536,8
2537,8
2538,8
2539,8
2540,8
2541,8
2542,8
2543,8
2544,8
2545,8
2546,8
2547,8
2548,8
2549,8
2550,8
2551,8
2552,8
2553,8
2554,8
2555,8
2556,7
2557,7
2558,7
2559,7
2560,6
2561,6
2562,5
2563,5
2564,5
2565,5
2566,5
2567,5
2568,5
2569,5
2570,4
2571,4
2572,4
2573,4
2574,4
2575,4
2576,9
2577,9
2578,9
2579,9
2580,9
2581,8
2582,8
2583,8
2584,8
2585,8
2586,8
2587,8
2588,16
2589,16
2590,16
2591,16
2592,16
2593,16
2594,16
2595,16
2596,16
2597,16
2598,15
2599,15
2600,15
2601,14
2602,14
2603,14
2604,14
2605,14
2606,14
2607,13
2608,12
2609,12
2610,11
2611,11
2612,11
2613,11
2614,11
2615,11
2616,11
2617,11
2618,11
2619,11
2620,10
2621,10
2622,9
2623,9
2624,16
2625,16
2626,16
2627,16
2628,16
2629,16
2630,16
2631,16
2632,15
2633,15
2634,13
2635,13
2636,13
2637,13
2638,13
2639,13
2640,13
2641,13
2642,13
2643,13
2644,13
2645,13
2646,13
2647,13
2648,12
2649,12
2650,12
2651,11
2652,11
2653,11
2654,11
2655,19
2656,18
2657,18
2658,18
2659,18
2660,18
2661,18
2662,18
2663,18
2664,17
2665,17
2666,17
2667,17
2668,16
2669,16
2670,15
2671,15
2672,15
2673,15
2674,14
2675,13
2676,13
2677,13
2678,13
2679,13
2680,12
2681,11
2682,12
2683,12
2684,12
2685,12
2686,11
2687,11
2688,11
2689,11
2690,11
2691,9
2692,9
2693,9
2694,9
2695,9
2696,9
2697,8
2698,10
2699,9
2700,9
2701,14
2702,21
2703,21
2704,21
2705,21
2706,21
2707,21
2708,20
2709,20
2710,18
2711,18
2712,18
2713,18
2714,18
2715,18
2716,17
2717,17
2718,17
2719,17
2720,17
2721,17
2722,17
2723,17
2724,16
2725,16
2726,16
2727,15
2728,15
2729,15
2730,15
2731,15
2732,14
2733,14
2734,14
2735,14
2736,12
2737,12
2738,11
2739,11
2740,11
2741,11
2742,10
2743,10
2744,10
2745,9
2746,9
2747,9
2748,9
2749,9
2750,9
2751,9
2752,8
2753,8
2754,8
2755,7
2756,7
2757,7
2758,7
2759,6
2760,6
2761,6
2762,6
2763,6
2764,6
2765,6
2766,6
2767,6
2768,6
2769,5
2770,5
2771,5
2772,5
2773,9
2774,8
2775,8
2776,16
2777,15
2778,14
2779,14
2780,14
2781,14
2782,14
2783,14
2784,13
2785,13
2786,13
2787,13
2788,12
2789,12
2790,12
2791,11
2792,11
2793,11
2794,11
2795,11
2796,11
2797,10
2798,10
2799,10
2800,10
2801,9
2802,9
2803,9
2804,9
2805,9
2806,9
2807,8
2808,8
2809,8
2810,8
2811,8
2812,8
2813,8
2814,8
2815,8
2816,10
2817,10
2818,10
2819,10
2820,10
2821,10
2822,10
2823,10
2824,10
2825,8
2826,8
2827,8
2828,8
2829,8
2830,8
2831,8
2832,8
2833,8
2834,8
2835,8
2836,8
2837,8
2838,7
2839,7
2840,7
2841,7
2842,7
2843,7
2844,7
2845,7
2846,7
2847,7
2848,12
2849,12
2850,12
2851,12
2852,12
2853,12
2854,12
2855,12
2856,12
2857,12
2858,12
2859,12
2860,12
2861,11
2862,11
2863,11
2864,11
2865,11
2866,11
2867,11
2868,17
2869,16
2870,16
2871,16
2872,16
2873,16
2874,16
2875,15
2876,14
2877,14
2878,19
2879,19
2880,18
2881,18
2882,18
2883,17
2884,17
2885,17
2886,17
2887,15
2888,15
2889,14
2890,14
2891,14
2892,14
2893,14
2894,17
2895,16
2896,16
2897,16
2898,14
2899,14
2900,14
2901,13
2902,13
2903,12
2904,12
2905,12
2906,11
2907,10
2908,10
2909,9
2910,9
2911,9
2912,9
2913,13
2914,13
2915,13
2916,22
2917,22
2918,22
2919,22
2920,22
2921,29
2922,27
2923,25
2924,25
2925,24
2926,24
2927,24
2928,24
2929,24
2930,24
2931,24
2932,24
2933,23
2934,22
2935,22
2936,22
2937,22
2938,27
2939,27
2940,27
2941,27
2942,26
2943,34
2944,33
2945,33
2946,33
2947,33
2948,31
2949,31
2950,30
2951,30
2952,29
2953,29
2954,29
2955,27
2956,27
2957,25
2958,25
2959,25
2960,24
2961,24
2962,23
2963,23
2964,23
2965,23
2966,23
2967,22
2968,22
2969,22
2970,22
2971,27
2972,27
2973,27
2974,27
2975,26
2976,26
2977,26
2978,26
2979,26
2980,24
2981,24
2982,24
2983,22
2984,22
2985,25
2986,24
2987,23
2988,23
2989,22
2990,21
2991,20
2992,20
2993,20
2994,20
2995,19
